"feature","peak_id","mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample","file_name","adduct_type","M_area"
"FT097",879,176.916198178725,176.916076660156,176.916259765625,787.645080566406,775.68896484375,812.697143554688,41546417.2014937,40549079.3243013,2273254.25,35,8,"190715_Poo_TruePooFK180310_Half2.mzML","mH2OmH",43271628.89077
"FT097",947,176.916354584032,176.916290283203,176.916458129883,790.154907226562,778.140808105469,829.642395019531,48942791.246489,48942742.1456439,2185404.5,41,9,"190715_Poo_TruePooFK180310_Half3.mzML","mH2OmH",49883553.9887733
"FT097",1018,176.91622838502,176.916046142578,176.916320800781,789.834228515625,776.855346679688,830.637756347656,56114571.9320085,56114521.2007832,2213176.5,43,10,"190715_Smp_FK180310S62C1-25m_A.mzML","mH2OmH",58085577.4813118
"FT097",1114,176.916261347579,176.916168212891,176.916366577148,786.458801269531,774.744689941406,841.444702148438,80390647.8854443,80390582.5145533,2971950.75,46,11,"190715_Smp_FK180310S62C1-25m_B.mzML","mH2OmH",80491750.1914902
"FT097",4927,176.916185646378,176.916076660156,176.916320800781,787.435974121094,775.164367675781,834.622985839844,63039523.1471158,NA,2520006.75,NA,12,"190715_Smp_FK180310S62C1-25m_C.mzML","mH2OmH",69672832.8595695
"FT097",1267,176.916238870271,176.916168212891,176.916351318359,788.991149902344,774.728698730469,839.847351074219,73931709.7273558,73931644.1230008,2636537.25,58,13,"190715_Smp_FK180310S62C1-DCM_A.mzML","mH2OmH",72191863.1486969
"FT097",1357,176.916185170293,176.916076660156,176.916305541992,785.883728027344,772.877990722656,849.712829589844,110780295.74414,110378636.148228,3156130.75,52,14,"190715_Smp_FK180310S62C1-DCM_B.mzML","mH2OmH",103662446.99192
"FT097",5196,176.916200272203,176.916076660156,176.916320800781,787.467529296875,775.164367675781,834.622985839844,58919439.4741543,NA,2674788.25,NA,15,"190715_Smp_FK180310S62C1-DCM_C.mzML","mH2OmH",66953082.1192017
"FT097",1519,176.916173288171,176.916046142578,176.916320800781,788.23193359375,773.711181640625,844.853942871094,86992917.6373101,86992847.2342555,3157643.5,46,16,"190715_Smp_FK180310S64C1-25m_A.mzML","mH2OmH",86817521.133934
"FT097",1595,176.916168807105,176.916061401367,176.916305541992,787.044189453125,773.811157226562,827.192016601562,86229590.2261312,86150112.6623437,3148631.75,53,17,"190715_Smp_FK180310S64C1-25m_B.mzML","mH2OmH",82509353.9915771
"FT097",5457,176.916203413085,176.916076660156,176.916320800781,793.872375488281,775.164367675781,834.622985839844,74461076.0138393,NA,2805289,NA,18,"190715_Smp_FK180310S64C1-25m_C.mzML","mH2OmH",77921722.6025352
"FT097",1727,176.916276296994,176.916213989258,176.916351318359,789.370910644531,773.884887695312,840.840637207031,76541026.3959478,76540960.3234415,2748146,69,19,"190715_Smp_FK180310S64C1-DCM_A.mzML","mH2OmH",76446564.4379425
"FT097",1812,176.91620078406,176.916122436523,176.916275024414,787.353271484375,774.518005371094,834.681762695312,85753620.8900404,85753561.1656804,2698803.75,50,20,"190715_Smp_FK180310S64C1-DCM_B.mzML","mH2OmH",86107836.1200485
"FT097",5722,176.91622903411,176.916076660156,176.916320800781,788.04150390625,775.164367675781,834.622985839844,66169252.0493234,NA,2881860.5,NA,21,"190715_Smp_FK180310S64C1-DCM_C.mzML","mH2OmH",66802020.5890961
"FT097",5807,176.916160364383,176.916076660156,176.916320800781,782.785095214844,775.164367675781,834.622985839844,91607179.2589732,NA,3632298.75,NA,22,"190715_Smp_FK180310S77C1-25m_A.mzML","mH2OmH",92519978.8189087
"FT097",5895,176.916208900601,176.916076660156,176.916320800781,791.989562988281,775.164367675781,834.622985839844,90261227.1035644,NA,2999598.25,NA,23,"190715_Smp_FK180310S77C1-25m_B.mzML","mH2OmH",89875692.4397659
"FT097",2097,176.916195533446,176.916107177734,176.916244506836,789.0146484375,775.563598632812,834.564208984375,76530710.549488,76530652.3018868,3056234.75,31,24,"190715_Smp_FK180310S77C1-25m_C.mzML","mH2OmH",75917746.9387474
"FT097",2171,176.91620642559,176.916107177734,176.916275024414,785.615295410156,774.76513671875,828.437072753906,71654378.0762098,71654323.5002098,2668880.25,40,25,"190715_Smp_FK180310S77C1-DCM_A.mzML","mH2OmH",70228959.0862656
"FT097",2229,176.916158222048,176.916061401367,176.916320800781,785.318725585938,773.687805175781,841.155578613281,82726459.4356201,82726390.8642601,3080625,40,26,"190715_Smp_FK180310S77C1-DCM_B.mzML","mH2OmH",80296161.6333618
"FT097",6256,176.916165635776,176.916076660156,176.916320800781,789.226623535156,775.164367675781,834.622985839844,65324251.1576129,NA,2813521.75,NA,27,"190715_Smp_FK180310S77C1-DCM_C.mzML","mH2OmH",75158909.3854256
"FT097",2389,176.916141046897,176.916046142578,176.91633605957,786.47607421875,773.206665039062,838.064270019531,80358467.2501316,80358403.0904491,2852527.5,46,28,"190715_Smp_FK180310S80C1-25m_A.mzML","mH2OmH",79655709.6987534
"FT097",6428,176.916186647036,176.916076660156,176.916320800781,785.504211425781,775.164367675781,834.622985839844,62133091.1383408,NA,2681870,NA,29,"190715_Smp_FK180310S80C1-25m_B.mzML","mH2OmH",68813788.3702354
"FT097",2538,176.916237383916,176.916122436523,176.91633605957,789.847961425781,776.904846191406,839.50048828125,74177189.0120288,74177129.0991793,3031980.75,46,30,"190715_Smp_FK180310S80C1-25m_C.mzML","mH2OmH",76008054.0257263
"FT097",6600,176.916178450349,176.916076660156,176.916320800781,783.547180175781,775.164367675781,834.622985839844,78751584.8736252,NA,2920062.25,NA,31,"190715_Smp_FK180310S80C1-DCM_A.mzML","mH2OmH",83574451.1920624
"FT097",2671,176.916177884186,176.916107177734,176.916275024414,785.683471679688,773.06396484375,839.258361816406,81245092.6690864,81245027.3134042,2918271.25,40,32,"190715_Smp_FK180310S80C1-DCM_B.mzML","mH2OmH",80848224.204422
"FT097",6774,176.916224127242,176.916076660156,176.916320800781,791.892456054688,775.164367675781,834.622985839844,60006834.9111699,NA,2548460,NA,33,"190715_Smp_FK180310S80C1-DCM_C.mzML","mH2OmH",61218163.4114113
"FT097",3006,176.916187040371,176.916030883789,176.916381835938,798.853088378906,787.316162109375,824.917846679688,23165942.1203521,23165910.9502012,1517135.875,50,36,"190715_Std_4uMStdsMix1InMatrix_1.mzML","mH2OmH",26781628.1698895
"FT097",3162,176.916114798827,176.915939331055,176.916244506836,786.947692871094,777.91796875,804.353210449219,15135008.2671593,15134983.9071036,1132205.5,31,37,"190715_Std_4uMStdsMix1InMatrix_2.mzML","mH2OmH",15421698.8572168
"FT097",3581,176.916160523948,176.916030883789,176.916275024414,787.263488769531,777.516174316406,814.327819824219,22638169.2498184,22638138.3510458,1548415.625,42,40,"190715_Std_4uMStdsMix2InMatrix_1.mzML","mH2OmH",25496626.0853233
"FT097",7205,176.916176911407,176.916076660156,176.916320800781,785.196960449219,775.164367675781,834.622985839844,13763876.0459737,NA,1223205.75,NA,41,"190715_Std_4uMStdsMix2InMatrix_2.mzML","mH2OmH",15240974.9885416
"FT097",7283,176.916232959375,176.916076660156,176.916320800781,786.784118652344,775.164367675781,834.622985839844,24953522.8298551,NA,1548575.375,NA,42,"190715_Std_H2OinMatrix_1.mzML","mH2OmH",25189984.1675377
"FT097",3953,176.916113517264,176.915969848633,176.916320800781,788.510803222656,778.027770996094,809.901000976562,15638082.8248442,15638054.8829942,950880.75,30,43,"190715_Std_H2OinMatrix_2.mzML","mH2OmH",16946292.4928665
"FT111",129,195.92645705961,195.926330566406,195.926544189453,784.9208984375,775.684936523438,831.610534667969,60424203.7601811,60424143.3277773,2728153,29,1,"170706_Blk_Blk0p2_1.mzML","S33",51341264.7792206
"FT111",4058,195.926512117014,195.926322937012,195.926559448242,785.423583984375,775.614562988281,833.211303710938,16175295.877717,NA,2773375.75,NA,2,"170706_Blk_Blk0p2_2.mzML","S33",49866872.7666359
"FT111",4145,195.926461182034,195.926322937012,195.926559448242,791.798522949219,775.614562988281,833.211303710938,84679630.7927073,NA,3226551.25,NA,3,"190715_Blk_KM1906U14-Blk_C.mzML","S33",93360761.5417557
"FT111",621,195.926395501452,195.926254272461,195.926544189453,784.545166015625,773.818359375,836.453002929688,118365688.540746,118365626.168985,4823803,50,4,"190715_Poo_TruePooFK180310_Full1.mzML","S33",116635781.0392
"FT111",4311,195.926478161779,195.926322937012,195.926559448242,788.24418,775.614562988281,833.211303710938,91394438.7540681,NA,4163800,NA,5,"190715_Poo_TruePooFK180310_Full2.mzML","S33",109551106.961227
"FT111",779,195.926626738894,195.926513671875,195.926803588867,787.353271484375,774.764221191406,840.124816894531,113329676.183965,113329611.891808,3971529.25,45,6,"190715_Poo_TruePooFK180310_Full3.mzML","S33",112787691.572083
"FT111",834,195.926429166207,195.926223754883,195.926528930664,797.2666015625,786.718994140625,834.812072753906,65805159.6197601,65805114.5731389,3181042.5,31,7,"190715_Poo_TruePooFK180310_Half1.mzML","S33",68626286.1936607
"FT111",882,195.926466828482,195.926315307617,195.926544189453,786.721618652344,775.68896484375,826.49365234375,68010301.2595074,68010253.8484584,2973951.25,61,8,"190715_Poo_TruePooFK180310_Half2.mzML","S33",70519071.0006866
"FT111",948,195.92663502769,195.926467895508,195.926788330078,790.154907226562,778.140808105469,829.642395019531,66561567.8294535,66561518.7286084,2730947.5,51,9,"190715_Poo_TruePooFK180310_Half3.mzML","S33",67878158.2283173
"FT111",1019,195.926466316664,195.926376342773,195.926605224609,788.906677246094,776.855346679688,830.637756347656,83083955.6111199,83083904.8798947,3531032.25,33,10,"190715_Smp_FK180310S62C1-25m_A.mzML","S33",85994161.6701889
"FT111",1115,195.926531170176,195.926422119141,195.926635742188,787.353271484375,774.744689941406,841.444702148438,120111728.630914,120111663.260023,4256540,42,11,"190715_Smp_FK180310S62C1-25m_B.mzML","S33",120257427.314667
"FT111",1201,195.926405820306,195.92626953125,195.926513671875,786.402526855469,774.777587890625,835.564208984375,104521219.857055,104521159.22981,4281667,59,12,"190715_Smp_FK180310S62C1-25m_C.mzML","S33",103004762.529213
"FT111",5023,195.926477939346,195.926322937012,195.926559448242,794.414733886719,775.614562988281,833.211303710938,54763134.4989913,NA,3590902.25,NA,13,"190715_Smp_FK180310S62C1-DCM_A.mzML","S33",106339422.502129
"FT111",1356,195.926482423178,195.926361083984,195.926574707031,785.883728027344,772.877990722656,842.869995117188,168705384.037242,168504923.595906,5143615.5,46,14,"190715_Smp_FK180310S62C1-DCM_B.mzML","S33",157936203.974487
"FT111",1425,195.926444268994,195.926361083984,195.926528930664,788.352478027344,775.724182128906,812.9111328125,85011028.8209888,85010991.2802488,3974458,27,15,"190715_Smp_FK180310S62C1-DCM_C.mzML","S33",83656858.7043762
"FT111",1526,195.926441941142,195.926315307617,195.926559448242,788.23193359375,774.627075195312,843.950012207031,126637608.603223,126637540.020855,3973249,58,16,"190715_Smp_FK180310S64C1-25m_A.mzML","S33",126265264.153816
"FT111",1597,195.926441643354,195.926330566406,195.926544189453,787.915893554688,773.811157226562,851.573181152344,135001979.13726,134906612.716826,4404784.5,60,17,"190715_Smp_FK180310S64C1-25m_B.mzML","S33",128959900.333923
"FT111",1664,195.92644592933,195.926345825195,195.926559448242,788.391967773438,775.595886230469,838.244323730469,112749743.523267,112749681.593657,4289479.5,55,18,"190715_Smp_FK180310S64C1-25m_C.mzML","S33",112304785.803284
"FT111",5556,195.926501184203,195.926322937012,195.926559448242,793.107360839844,775.614562988281,833.211303710938,73106466.2247161,NA,3871857.25,NA,19,"190715_Smp_FK180310S64C1-DCM_A.mzML","S33",112900673.503372
"FT111",1806,195.926456302208,195.926361083984,195.926620483398,788.251953125,773.603515625,844.698364257812,128647400.618335,128534094.869623,4088481.5,87,20,"190715_Smp_FK180310S64C1-DCM_B.mzML","S33",129754185.75489
"FT111",5730,195.926475998969,195.926322937012,195.926559448242,794.290283203125,775.614562988281,833.211303710938,88413420.3834341,NA,3463583.75,NA,21,"190715_Smp_FK180310S64C1-DCM_C.mzML","S33",95287849.9293365
"FT111",1957,195.926432916369,195.926254272461,195.926513671875,783.674438476562,772.019409179688,840.056030273438,133521224.764882,133521157.666655,4346480.5,50,22,"190715_Smp_FK180310S77C1-25m_A.mzML","S33",133485393.685379
"FT111",2027,195.926453597604,195.926284790039,195.926528930664,786.776611328125,773.474060058594,827.971374511719,136794771.217018,136794715.143178,4991057,50,23,"190715_Smp_FK180310S77C1-25m_B.mzML","S33",132793021.632072
"FT111",5991,195.926456511314,195.926322937012,195.926559448242,787.209411621094,775.614562988281,833.211303710938,111694057.57351,NA,4455130,NA,24,"190715_Smp_FK180310S77C1-25m_C.mzML","S33",115382278.46524
"FT111",6077,195.926477204961,195.926322937012,195.926559448242,785.615295410156,775.614562988281,833.211303710938,100338660.11956,NA,4069425,NA,25,"190715_Smp_FK180310S77C1-DCM_A.mzML","S33",104793284.915703
"FT111",6171,195.926469370177,195.926322937012,195.926559448242,787.211242675781,775.614562988281,833.211303710938,111442906.168123,NA,4578845,NA,26,"190715_Smp_FK180310S77C1-DCM_B.mzML","S33",119437939.526421
"FT111",2311,195.926419315815,195.926300048828,195.926528930664,788.334228515625,775.633239746094,836.634338378906,107839419.325644,107839359.182405,3654095.25,47,27,"190715_Smp_FK180310S77C1-DCM_C.mzML","S33",107442097.174759
"FT111",6347,195.926424704802,195.926322937012,195.926559448242,786.47607421875,775.614562988281,833.211303710938,89048739.7493403,NA,3780556.75,NA,28,"190715_Smp_FK180310S80C1-25m_A.mzML","S33",110999605.504852
"FT111",2460,195.926414450657,195.926223754883,195.926559448242,785.504211425781,774.775573730469,835.544189453125,105193426.436927,105193365.87186,4422081.5,42,29,"190715_Smp_FK180310S80C1-25m_B.mzML","S33",103299629.806297
"FT111",2531,195.926518215095,195.926361083984,195.92658996582,789.847961425781,775.977478027344,820.745483398438,100866475.423709,100866431.911529,4226599.5,38,30,"190715_Smp_FK180310S80C1-25m_C.mzML","S33",103357695.096802
"FT111",6608,195.92645913705,195.926322937012,195.926559448242,784.430969238281,775.614562988281,833.211303710938,115353446.764643,NA,4496737,NA,31,"190715_Smp_FK180310S80C1-DCM_A.mzML","S33",127211119.484825
"FT111",2669,195.926458629666,195.926284790039,195.926544189453,785.683471679688,773.06396484375,800.1572265625,77090039.9857077,77090012.9355477,4452913.5,28,32,"190715_Smp_FK180310S80C1-DCM_B.mzML","S33",76078163.2482529
"FT111",2748,195.926497256255,195.926376342773,195.926651000977,788.286254882812,776.562316894531,817.030700683594,86828961.6036513,86828921.5480713,4659174.5,47,33,"190715_Smp_FK180310S80C1-DCM_C.mzML","S33",86893472.636261
"FT111",3009,195.926415518717,195.92626953125,195.926559448242,798.853088378906,787.316162109375,827.242065429688,34446592.8545625,34446559.7211549,2414234,46,36,"190715_Std_4uMStdsMix1InMatrix_1.mzML","S33",39807444.262291
"FT111",3154,195.92629237014,195.926223754883,195.926376342773,786.947692871094,777.037109375,805.349609375,23051445.5760269,23051419.4154169,1499809.5,36,37,"190715_Std_4uMStdsMix1InMatrix_2.mzML","S33",23723985.432806
"FT111",3582,195.92643423323,195.926330566406,195.926574707031,788.268310546875,777.516174316406,815.468933105469,33927741.5537824,33927709.7437407,2106607.5,53,40,"190715_Std_4uMStdsMix2InMatrix_1.mzML","S33",38287692.9589672
"FT111",7212,195.926379660505,195.926322937012,195.926559448242,786.10888671875,775.614562988281,833.211303710938,15485212.4299496,NA,1772475.25,NA,41,"190715_Std_4uMStdsMix2InMatrix_2.mzML","S33",24802256.1862278
"FT111",3870,195.926488598624,195.926315307617,195.926605224609,788.791320800781,779.156433105469,815.762939453125,34200610.878845,34132227.8802139,2206306.75,47,42,"190715_Std_H2OinMatrix_1.mzML","S33",38348177.0099258
"FT111",7361,195.926386394545,195.926322937012,195.926559448242,786.575988769531,775.614562988281,833.211303710938,4896257.65389594,NA,1325032.375,NA,43,"190715_Std_H2OinMatrix_2.mzML","S33",26677113.3052921
"FT112",4008,196.922794813774,196.922760009766,196.922882080078,780.839599609375,774.777587890625,841.19775390625,322346583.314341,NA,16454556,NA,1,"170706_Blk_Blk0p2_1.mzML","S34",313707953.017334
"FT112",4059,196.92287361259,196.922760009766,196.922882080078,782.62353515625,774.777587890625,841.19775390625,25385606.257963,NA,19359284,NA,2,"170706_Blk_Blk0p2_2.mzML","S34",295596513.073059
"FT112",525,196.922825443707,196.922775268555,196.922882080078,792.81591796875,778.617004394531,847.504638671875,505617928.707599,505617870.507909,19281590,104,3,"190715_Blk_KM1906U14-Blk_C.mzML","S34",576083054.606476
"FT112",4224,196.922803451237,196.922760009766,196.922882080078,783.659851074219,774.777587890625,841.19775390625,595879268.851448,NA,26916654,NA,4,"190715_Poo_TruePooFK180310_Full1.mzML","S34",703520466.420227
"FT112",695,196.922862815501,196.922790527344,196.922958374023,787.3533,774.74712,841.8603,656275726.705674,656275660.499429,22581420,71,5,"190715_Poo_TruePooFK180310_Full2.mzML","S34",653553341.505981
"FT112",827,196.922758548374,196.922698974609,196.922821044922,797.2666015625,785.764953613281,837.674926757812,377948811.165039,377948762.457392,16912310,33,7,"190715_Poo_TruePooFK180310_Half1.mzML","S34",395578614.443268
"FT112",875,196.922824635882,196.922775268555,196.922897338867,786.721618652344,774.771301269531,829.456481933594,405654847.978716,405654796.91992,16452119,137,8,"190715_Poo_TruePooFK180310_Half2.mzML","S34",421732921.227295
"FT112",943,196.922983843916,196.922943115234,196.923080444336,791.075012207031,777.210510253906,832.461303710938,418097821.016312,418097768.277796,17023830,154,9,"190715_Poo_TruePooFK180310_Half3.mzML","S34",427358144.788574
"FT112",4760,196.922835843966,196.922760009766,196.922882080078,789.834228515625,774.777587890625,841.19775390625,477293552.668558,NA,19993338,NA,10,"190715_Smp_FK180310S62C1-25m_A.mzML","S34",517109087.784454
"FT112",1111,196.922870274239,196.922821044922,196.922943115234,787.353271484375,773.834655761719,842.361511230469,698261263.629744,698261196.441296,22978474,133,11,"190715_Smp_FK180310S62C1-25m_B.mzML","S34",701006134.96283
"FT112",1203,196.922772903736,196.922714233398,196.922836303711,785.515869140625,774.777587890625,841.945861816406,631139552.875052,631139485.784817,24136356,64,12,"190715_Smp_FK180310S62C1-25m_C.mzML","S34",622068606.90686
"FT112",1263,196.922884908318,196.922836303711,196.922943115234,788.107666015625,773.827697753906,847.088012695312,674323188.655996,674193240.259407,21085004,88,13,"190715_Smp_FK180310S62C1-DCM_A.mzML","S34",659162400.134338
"FT112",1358,196.922827180531,196.922760009766,196.922882080078,785.883728027344,772.877990722656,882.503723144531,1026871936.12278,1026568877.88457,28754618,37,14,"190715_Smp_FK180310S62C1-DCM_B.mzML","S34",958191359.973328
"FT112",1428,196.922803687318,196.922729492188,196.922897338867,788.352478027344,775.724182128906,840.1953125,588459631.627169,588459567.43502,19735596,120,15,"190715_Smp_FK180310S62C1-DCM_C.mzML","S34",582249189.139038
"FT112",1520,196.922789277648,196.922714233398,196.922882080078,787.335571289062,773.711181640625,850.303039550781,767517443.628503,767435830.784168,24205872,107,16,"190715_Smp_FK180310S64C1-25m_A.mzML","S34",766124412.916748
"FT112",1592,196.922768772614,196.922698974609,196.922866821289,787.044189453125,772.910278320312,828.219177246094,774317890.777163,774235659.093212,24443732,119,17,"190715_Smp_FK180310S64C1-25m_B.mzML","S34",741919779.11853
"FT112",1668,196.922802788868,196.922744750977,196.9228515625,788.391967773438,775.595886230469,845.504821777344,673885440.229111,673885371.032829,24912616,81,18,"190715_Smp_FK180310S64C1-25m_C.mzML","S34",671466031.713074
"FT112",1729,196.922899776875,196.9228515625,196.922958374023,787.576599121094,773.884887695312,843.586303710938,699796367.474894,699796298.64698,22673364,81,19,"190715_Smp_FK180310S64C1-DCM_A.mzML","S34",699037753.030762
"FT112",1808,196.922828071137,196.922790527344,196.922927856445,788.251953125,773.603515625,850.189147949219,763222651.817055,763129438.987861,23343708,116,20,"190715_Smp_FK180310S64C1-DCM_B.mzML","S34",769518952.000671
"FT112",1871,196.922847215562,196.922760009766,196.922897338867,790.706298828125,775.518249511719,838.84765625,579036252.710844,579036189.846482,19894064,85,21,"190715_Smp_FK180310S64C1-DCM_C.mzML","S34",571508772.477753
"FT112",1953,196.922770522759,196.922744750977,196.922821044922,783.674438476562,771.110229492188,847.332275390625,805151953.021871,805151877.738559,24759526,86,22,"190715_Smp_FK180310S77C1-25m_A.mzML","S34",806742003.434387
"FT112",5902,196.922813934598,196.922760009766,196.922882080078,787.644958496094,774.777587890625,841.19775390625,811820398.702226,NA,25882040,NA,23,"190715_Smp_FK180310S77C1-25m_B.mzML","S34",822175822.964478
"FT112",2100,196.922808878935,196.922760009766,196.922866821289,788.097839355469,775.563598632812,842.768005371094,699785164.623485,699785098.162134,23345982,76,24,"190715_Smp_FK180310S77C1-25m_C.mzML","S34",694558799.722595
"FT112",2168,196.922822287776,196.922760009766,196.922897338867,786.49853515625,773.859802246094,841.19775390625,639106985.352942,639106917.811092,22832194,104,25,"190715_Smp_FK180310S77C1-DCM_A.mzML","S34",628349540.543243
"FT112",6172,196.922805847675,196.922760009766,196.922882080078,786.337097167969,774.777587890625,841.19775390625,669008993.569634,NA,26809998,NA,26,"190715_Smp_FK180310S77C1-DCM_B.mzML","S34",730932997.757507
"FT112",2310,196.922746690904,196.922668457031,196.922821044922,788.334228515625,774.728637695312,841.17041015625,636221643.56467,636033924.457361,21785878,94,27,"190715_Smp_FK180310S77C1-DCM_C.mzML","S34",635777678.279724
"FT112",6348,196.922787577222,196.922760009766,196.922882080078,786.47607421875,774.777587890625,841.19775390625,282288663.73749,NA,21800006,NA,28,"190715_Smp_FK180310S80C1-25m_A.mzML","S34",686905149.863342
"FT112",2457,196.922775230982,196.922729492188,196.922836303711,785.504211425781,773.868041992188,840.073486328125,637306694.636899,637306628.569068,24153400,71,29,"190715_Smp_FK180310S80C1-25m_B.mzML","S34",626687052.789001
"FT112",2534,196.922852351968,196.922775268555,196.922897338867,789.847961425781,775.977478027344,845.134582519531,668846200.035477,668722393.399974,25174442,97,30,"190715_Smp_FK180310S80C1-25m_C.mzML","S34",686466886.154419
"FT112",2598,196.922786308372,196.922714233398,196.9228515625,785.312805175781,772.863525390625,850.017700195312,788318523.527428,785698045.894577,26949638,70,31,"190715_Smp_FK180310S80C1-DCM_A.mzML","S34",778014095.417419
"FT112",2672,196.92279614969,196.922714233398,196.9228515625,785.683471679688,773.06396484375,843.028869628906,707079348.648173,707079279.507143,25733636,106,32,"190715_Smp_FK180310S80C1-DCM_B.mzML","S34",702205536.21167
"FT112",2746,196.922846889402,196.922790527344,196.922897338867,788.286254882812,775.653686523438,836.588684082031,554955991.813434,554955932.624847,21753796,91,33,"190715_Smp_FK180310S80C1-DCM_C.mzML","S34",558541104.457153
"FT112",3013,196.922801513883,196.922744750977,196.922897338867,798.853088378906,787.316162109375,829.40283203125,208334751.129662,208334716.166855,12156601,31,36,"190715_Std_4uMStdsMix1InMatrix_1.mzML","S34",240856743.44873
"FT112",3159,196.922759143302,196.922698974609,196.922836303711,786.947692871094,777.037109375,811.39794921875,137265994.761368,137265963.19831,9150538,86,37,"190715_Std_4uMStdsMix1InMatrix_2.mzML","S34",141433391.447243
"FT112",3586,196.922830619711,196.922790527344,196.922912597656,787.263488769531,777.516174316406,821.25244140625,209208591.45929,209208555.068207,14165515,63,40,"190715_Std_4uMStdsMix2InMatrix_1.mzML","S34",236634408.065353
"FT112",3763,196.922754341588,196.922714233398,196.9228515625,786.10888671875,776.265441894531,811.475524902344,143754124.340825,143754091.797914,9820086,72,41,"190715_Std_4uMStdsMix2InMatrix_2.mzML","S34",147750227.923386
"FT112",3861,196.922874920875,196.922821044922,196.922988891602,788.791320800781,778.232177734375,818.048583984375,207703182.276168,207312068.537199,12894449,79,42,"190715_Std_H2OinMatrix_1.mzML","S34",234292517.300186
"FT112",3949,196.922746318299,196.922698974609,196.922775268555,788.510803222656,777.099548339844,815.189270019531,146254765.945056,146254732.596333,8873869,95,43,"190715_Std_H2OinMatrix_2.mzML","S34",159904531.801582
"FT113",4009,196.930616355086,196.930572509766,196.930770874023,780.026916503906,775.595886230469,832.925170898438,54622290.6996001,NA,2766244.5,NA,1,"170706_Blk_Blk0p2_1.mzML","O18",54068891.5902443
"FT113",4060,196.930745592321,196.930572509766,196.930770874023,785.423583984375,775.595886230469,832.925170898438,31439492.2120013,NA,3622105.25,NA,2,"170706_Blk_Blk0p2_2.mzML","O18",52194690.606041
"FT113",526,196.930661897064,196.930541992188,196.930786132812,792.81591796875,779.627746582031,835.257629394531,86868824.6190493,86868777.4061496,3610995,27,3,"190715_Blk_KM1906U14-Blk_C.mzML","O18",98592730.4187622
"FT113",4225,196.930653118776,196.930572509766,196.930770874023,783.659851074219,775.595886230469,832.925170898438,98024397.3300761,NA,4873586,NA,4,"190715_Poo_TruePooFK180310_Full1.mzML","O18",124391088.163742
"FT113",4312,196.930701525763,196.930572509766,196.930770874023,785.5428,775.595886230469,832.925170898438,84530936.1521966,NA,4359280.5,NA,5,"190715_Poo_TruePooFK180310_Full2.mzML","O18",114339986.319183
"FT113",4395,196.930742542394,196.930572509766,196.930770874023,786.460571289062,775.595886230469,832.925170898438,31355792.5911309,NA,3735681,NA,6,"190715_Poo_TruePooFK180310_Full3.mzML","O18",113484466.625175
"FT113",4495,196.930658380728,196.930572509766,196.930770874023,801.192626953125,775.595886230469,832.925170898438,49996213.8196232,NA,2807337.75,NA,7,"190715_Poo_TruePooFK180310_Half1.mzML","O18",67365558.9997253
"FT113",884,196.930694414136,196.930618286133,196.930786132812,786.721618652344,776.604919433594,820.524963378906,69804469.5892493,69804428.6128753,3240253.75,37,8,"190715_Poo_TruePooFK180310_Half2.mzML","O18",72002407.3216743
"FT113",945,196.930820850807,196.930633544922,196.930969238281,791.075012207031,778.140808105469,825.847473144531,72530991.4417843,72530946.0153725,3242429.5,35,9,"190715_Poo_TruePooFK180310_Half3.mzML","O18",73921956.1048126
"FT113",4761,196.930698905962,196.930572509766,196.930770874023,788.906677246094,775.595886230469,832.925170898438,80773227.1539899,NA,3935281.5,NA,10,"190715_Smp_FK180310S62C1-25m_A.mzML","O18",87777371.6786499
"FT113",4846,196.930705345634,196.930572509766,196.930770874023,785.562927246094,775.595886230469,832.925170898438,105688120.035785,NA,4253563.5,NA,11,"190715_Smp_FK180310S62C1-25m_B.mzML","O18",120750239.977791
"FT113",4935,196.930633019119,196.930572509766,196.930770874023,784.630126953125,775.595886230469,832.925170898438,82379965.9327106,NA,4588208,NA,12,"190715_Smp_FK180310S62C1-25m_C.mzML","O18",107840383.694031
"FT113",5024,196.930679821819,196.930572509766,196.930770874023,790.751281738281,775.595886230469,832.925170898438,82974121.2075147,NA,4225264,NA,13,"190715_Smp_FK180310S62C1-DCM_A.mzML","O18",112442854.836624
"FT113",1360,196.930658694591,196.930557250977,196.930740356445,785.883728027344,773.788940429688,839.467102050781,176301760.497773,173741469.191463,5580904.5,63,14,"190715_Smp_FK180310S62C1-DCM_B.mzML","O18",164901230.735489
"FT113",1426,196.930638479244,196.930511474609,196.930725097656,788.352478027344,775.724182128906,819.331604003906,98757555.2337535,98528732.5874517,3917014.75,50,15,"190715_Smp_FK180310S62C1-DCM_C.mzML","O18",96806842.7482452
"FT113",1524,196.930626472502,196.930572509766,196.930709838867,787.335571289062,774.627075195312,835.8408203125,133184972.57038,133184912.181976,4487304.5,70,16,"190715_Smp_FK180310S64C1-25m_A.mzML","O18",132912099.85556
"FT113",1598,196.930610908025,196.930450439453,196.930725097656,787.044189453125,774.73583984375,841.780029296875,142835677.519041,142835608.711355,5323614.5,51,17,"190715_Smp_FK180310S64C1-25m_B.mzML","O18",137083038.269958
