"feature","mz","rt","into","file_name","M_area","BMIS","BMISed_area"
"FT142",267.073825726673,392.963592529297,9574207.49847523,"190715_Std_4uMStdsMix1InMatrix_1.mzML",9576909.79582024,"Isethionic acid, 13C2",8882456.63477061
"FT142",267.073732366476,402.100219726562,4785415.16980073,"190715_Std_4uMStdsMix1InMatrix_2.mzML",6692280.40886545,"Isethionic acid, 13C2",7036048.07678973
"FT142",267.073861721128,386.364471435547,76636538.5743867,"190715_Std_4uMStdsMix2InH2O_1.mzML",68289920.2898006,"Isethionic acid, 13C2",NA
"FT142",267.073720071392,395.870025634766,69151304.902186,"190715_Std_4uMStdsMix2InH2O_2.mzML",62566196.7818851,"Isethionic acid, 13C2",NA
"FT142",267.07380650492,392.007690429688,87005051.5510928,"190715_Std_4uMStdsMix2InMatrix_1.mzML",81694406.7473335,"Isethionic acid, 13C2",88014043.1067981
"FT142",267.073669145623,400.191619873047,73647051.4408226,"190715_Std_4uMStdsMix2InMatrix_2.mzML",67466708.9796257,"Isethionic acid, 13C2",91552278.9051074
"FT142",267.073920800816,392.191345214844,9844074.84106098,"190715_Std_H2OinMatrix_1.mzML",9873151.25882101,"Isethionic acid, 13C2",7288527.56829586
"FT142",267.073729507664,400.017211914062,3615646.64159488,"190715_Std_H2OinMatrix_2.mzML",5963092.9668057,"Isethionic acid, 13C2",7828483.58798754
"FT143",292.895140379704,784.9208984375,74403793.4233277,"170706_Blk_Blk0p2_1.mzML",62444176.6100845,"Uracil, 15N2, 2H2",NA
"FT143",292.895306865721,783.309204101562,36887277.7778282,"170706_Blk_Blk0p2_2.mzML",48342648.5091667,"Uracil, 15N2, 2H2",NA
"FT143",292.895230311799,790.783874511719,12091791.8156255,"190715_Blk_KM1906U14-Blk_C.mzML",20768365.3716059,"Uracil, 15N2, 2H2",19054946.0650038
"FT143",292.895148043721,783.659851074219,33832528.9835835,"190715_Poo_TruePooFK180310_Full1.mzML",47643937.1823273,"Uracil, 15N2, 2H2",43559863.5279808
"FT143",292.895247760163,788.24418,38131572.7363144,"190715_Poo_TruePooFK180310_Full2.mzML",37913661.7498817,"Uracil, 15N2, 2H2",52676757.3470574
"FT143",292.89529084534,788.24658203125,26636999.4246264,"190715_Poo_TruePooFK180310_Full3.mzML",98442802.9589005,"Uracil, 15N2, 2H2",96613927.5886491
"FT143",292.895105828532,794.292663574219,6627534.33179228,"190715_Poo_TruePooFK180310_Half1.mzML",18345607.6077299,"Uracil, 15N2, 2H2",13653040.9945416
"FT143",292.895148255651,788.601318359375,10287259.5283213,"190715_Poo_TruePooFK180310_Half2.mzML",17778142.9013634,"Uracil, 15N2, 2H2",25274398.2345885
"FT143",292.895419660476,791.075012207031,40054785.4319377,"190715_Poo_TruePooFK180310_Half3.mzML",40794423.4085312,"Uracil, 15N2, 2H2",35491038.5137983
"FT143",292.895155822157,790.760192871094,14874539.5780171,"190715_Smp_FK180310S62C1-25m_A.mzML",22765786.4784489,"Uracil, 15N2, 2H2",23025960.2183616
"FT143",292.895257738822,789.172546386719,100881542.171302,"190715_Smp_FK180310S62C1-25m_B.mzML",101089694.832352,"Uracil, 15N2, 2H2",78293186.5889741
"FT143",292.895085210012,784.630126953125,27862300.2257112,"190715_Smp_FK180310S62C1-25m_C.mzML",40959064.5797577,"Uracil, 15N2, 2H2",44242769.1615896
"FT143",292.895299973908,789.87109375,41106440.3025458,"190715_Smp_FK180310S62C1-DCM_A.mzML",40172781.6095428,"Uracil, 15N2, 2H2",36602227.009382
"FT143",292.895141318723,787.584777832031,79674364.2988542,"190715_Smp_FK180310S62C1-DCM_B.mzML",74678702.2466125,"Uracil, 15N2, 2H2",49153615.7108739
"FT143",292.895119944164,789.381042480469,79496415.8290417,"190715_Smp_FK180310S62C1-DCM_C.mzML",78155734.208847,"Uracil, 15N2, 2H2",62112670.8676727
"FT143",292.895147663092,789.126647949219,121884379.323862,"190715_Smp_FK180310S64C1-25m_A.mzML",121826977.539452,"Uracil, 15N2, 2H2",95520360.4117202
"FT143",292.895098932415,788.783447265625,53311043.5901838,"190715_Smp_FK180310S64C1-25m_B.mzML",51254839.9641151,"Uracil, 15N2, 2H2",77832740.9693823
"FT143",292.895221303833,790.169738769531,40991280.3417143,"190715_Smp_FK180310S64C1-25m_C.mzML",40784826.3741951,"Uracil, 15N2, 2H2",45138816.2010409
"FT143",292.895315287979,790.267333984375,39672386.3236148,"190715_Smp_FK180310S64C1-DCM_A.mzML",39481512.8572674,"Uracil, 15N2, 2H2",47786830.5058163
"FT143",292.89520657726,789.299682617188,114601104.687185,"190715_Smp_FK180310S64C1-DCM_B.mzML",115879043.695206,"Uracil, 15N2, 2H2",95683905.6235865
"FT143",292.895215546931,791.594604492188,63972251.2622334,"190715_Smp_FK180310S64C1-DCM_C.mzML",62834547.0904579,"Uracil, 15N2, 2H2",48299880.5059614
"FT143",292.895105269716,785.602783203125,132060863.11803,"190715_Smp_FK180310S77C1-25m_A.mzML",132481838.238693,"Uracil, 15N2, 2H2",110088890.381298
"FT143",292.895125208841,788.515563964844,59926049.3701886,"190715_Smp_FK180310S77C1-25m_B.mzML",58147479.1304703,"Uracil, 15N2, 2H2",88589392.7881308
"FT143",292.89513369348,789.902587890625,42402188.4513812,"190715_Smp_FK180310S77C1-25m_C.mzML",42001654.5238876,"Uracil, 15N2, 2H2",54337688.8807624
"FT143",292.895237754795,787.381591796875,35907996.5090958,"190715_Smp_FK180310S77C1-DCM_A.mzML",34762031.101902,"Uracil, 15N2, 2H2",31419635.465803
"FT143",292.895163913903,787.211242675781,43742188.6087786,"190715_Smp_FK180310S77C1-DCM_B.mzML",42408636.493969,"Uracil, 15N2, 2H2",49768192.3594849
"FT143",292.895057297629,789.226623535156,86130197.0782589,"190715_Smp_FK180310S77C1-DCM_C.mzML",85843657.4910812,"Uracil, 15N2, 2H2",64336992.5259855
"FT143",292.89508016491,786.47607421875,109806820.977919,"190715_Smp_FK180310S80C1-25m_A.mzML",109137065.397713,"Uracil, 15N2, 2H2",103413808.418557
"FT143",292.895201016885,781.041809082031,31328550.6264351,"190715_Smp_FK180310S80C1-25m_B.mzML",39369732.604599,"Uracil, 15N2, 2H2",34315738.6013887
"FT143",292.895194067954,791.68359375,40472772.6318053,"190715_Smp_FK180310S80C1-25m_C.mzML",41453772.3878937,"Uracil, 15N2, 2H2",37793028.0737633
"FT143",292.895163948628,789.871765136719,48079023.1345272,"190715_Smp_FK180310S80C1-DCM_A.mzML",57489885.7067261,"Uracil, 15N2, 2H2",56721463.7955431
"FT143",292.895169171914,787.468627929688,112686655.16886,"190715_Smp_FK180310S80C1-DCM_B.mzML",112272011.764877,"Uracil, 15N2, 2H2",90410347.2800495
"FT143",292.895176090445,789.186584472656,30488596.0599311,"190715_Smp_FK180310S80C1-DCM_C.mzML",30514745.2812519,"Uracil, 15N2, 2H2",30366727.0818275
"FT143",292.89515084098,796.755615234375,2348654.7699388,"190715_Std_4uMStdsMix1InMatrix_1.mzML",5597382.31797028,"Uracil, 15N2, 2H2",8010568.51703709
"FT143",292.895176352131,784.204650878906,1225108.29368366,"190715_Std_4uMStdsMix1InMatrix_2.mzML",2305349.79914522,"Uracil, 15N2, 2H2",3465145.25306209
"FT143",292.895147837247,787.263488769531,2669916.27054707,"190715_Std_4uMStdsMix2InMatrix_1.mzML",5247656.28827286,"Uracil, 15N2, 2H2",7188428.254519
"FT143",292.895178867959,781.592041015625,1154194.22228503,"190715_Std_4uMStdsMix2InMatrix_2.mzML",2695620.03302145,"Uracil, 15N2, 2H2",4158971.49700294
"FT143",292.895202392057,790.799499511719,2818861.759861,"190715_Std_H2OinMatrix_1.mzML",5014562.61216116,"Uracil, 15N2, 2H2",6985045.00678758
"FT143",292.895204152914,791.444885253906,902454.833041963,"190715_Std_H2OinMatrix_2.mzML",2089914.85695219,"Uracil, 15N2, 2H2",3076477.49214471
