"chemical_ID","score","Module_RTclust","mz","time","MatchCategory","theoretical.mz","Name","Formula","MonoisotopicMass","Adduct","ISgroup","mean_int_vec","MD"
"HMDB11480",0,"7_1",166.08636,418.3,"Multiple","166.086","LysoPE(0:018:4(6Z9Z12Z15Z))","C23H40NO7P","473.254239151","M+2H+Na","ISgroup_7_11_9",7152153.4,0.086
"HMDB11482",0,"7_1",170.11765,397.7,"Multiple","170.11811","LysoPE(0:020:1(11Z))","C25H50NO7P","507.332489471","M+3H","ISgroup_7_11_12",12449261.3,0.118
"HMDB11484",0,"17_1",176.10311,644.7,"Multiple","176.10165","LysoPE(0:020:3(11Z14Z17Z))","C25H46NO7P","503.301189343","M+2H+Na","ISgroup_17_25_11",4785621.3,0.103
"HMDB11485",0,"17_1",176.10311,644.7,"Multiple","176.10165","LysoPE(0:020:3(5Z8Z11Z))","C25H46NO7P","503.301189343","M+2H+Na","ISgroup_17_25_11",4785621.3,0.103
"HMDB11486",0,"17_1",176.10311,644.7,"Multiple","176.10165","LysoPE(0:020:3(8Z11Z14Z))","C25H46NO7P","503.301189343","M+2H+Na","ISgroup_17_25_11",4785621.3,0.103
"HMDB11496",0,"17_1",176.10311,644.7,"Multiple","176.10246","LysoPE(0:022:6(4Z7Z10Z13Z16Z19Z))","C27H44NO7P","525.285539279","M+3H","ISgroup_17_25_11",4785621.3,0.103
"HMDB11504",0,"7_5",166.08634,474.2,"Multiple","166.0852","LysoPE(16:1(9Z)0:0)","C21H42NO7P","451.269889215","M+H+2Na","ISgroup_7_11_9",10841494.7,0.086
"HMDB11504",0,"17_1",166.08635,261.1,"Multiple","166.0852","LysoPE(16:1(9Z)0:0)","C21H42NO7P","451.269889215","M+H+2Na","ISgroup_17_2_9",24821223.4,0.086
"HMDB11504",0,"7_1",166.08636,418.3,"Multiple","166.0852","LysoPE(16:1(9Z)0:0)","C21H42NO7P","451.269889215","M+H+2Na","ISgroup_7_11_9",7152153.4,0.086
"HMDB11510",0,"7_5",166.08634,474.2,"Multiple","166.086","LysoPE(18:4(6Z9Z12Z15Z)0:0)","C23H40NO7P","473.254239151","M+2H+Na","ISgroup_7_11_9",10841494.7,0.086
"HMDB11510",0,"17_1",166.08635,261.1,"Multiple","166.086","LysoPE(18:4(6Z9Z12Z15Z)0:0)","C23H40NO7P","473.254239151","M+2H+Na","ISgroup_17_2_9",24821223.4,0.086
"HMDB11510",0,"7_1",166.08636,418.3,"Multiple","166.086","LysoPE(18:4(6Z9Z12Z15Z)0:0)","C23H40NO7P","473.254239151","M+2H+Na","ISgroup_7_11_9",7152153.4,0.086
"HMDB11512",0,"7_1",170.11765,397.7,"Multiple","170.11811","LysoPE(20:1(11Z)0:0)","C25H50NO7P","507.332489471","M+3H","ISgroup_7_11_12",12449261.3,0.118
"HMDB11514",0,"17_1",176.10311,644.7,"Multiple","176.10165","LysoPE(20:3(11Z14Z17Z)0:0)","C25H46NO7P","503.301189343","M+2H+Na","ISgroup_17_25_11",4785621.3,0.103
"HMDB11515",0,"17_1",176.10311,644.7,"Multiple","176.10165","LysoPE(20:3(5Z8Z11Z)0:0)","C25H46NO7P","503.301189343","M+2H+Na","ISgroup_17_25_11",4785621.3,0.103
"HMDB11516",0,"17_1",176.10311,644.7,"Multiple","176.10165","LysoPE(20:3(8Z11Z14Z)0:0)","C25H46NO7P","503.301189343","M+2H+Na","ISgroup_17_25_11",4785621.3,0.103
"HMDB11526",0,"17_1",176.10311,644.7,"Multiple","176.10246","LysoPE(22:6(4Z7Z10Z13Z16Z19Z)0:0)","C27H44NO7P","525.285539279","M+3H","ISgroup_17_25_11",4785621.3,0.103
"HMDB11531",0,"7_20",377.14584,606,"Multiple","377.1491","MG(0:014:1(9Z)0:0)","C17H32O4","300.230059512","M+2K-H","ISgroup_7_12_15",2349365.4,0.146
"HMDB11531",0,"7_1",162.11253,403.4,"Multiple","162.11328","MG(0:014:1(9Z)0:0)","C17H32O4","300.230059512","M+H+Na","ISgroup_7_11_12",148634947.5,0.113
"HMDB11531",0,"17_1",162.11252,493.5,"Multiple","162.11328","MG(0:014:1(9Z)0:0)","C17H32O4","300.230059512","M+H+Na","ISgroup_17_16_12",137631891.6,0.113
"HMDB11531",0,"10_1",162.11255,317.5,"Multiple","162.11328","MG(0:014:1(9Z)0:0)","C17H32O4","300.230059512","M+H+Na","ISgroup_10_9_12",12460005.3,0.113
"HMDB11534",0,"10_1",176.12826,449.6,"Multiple","176.12893","MG(0:016:1(9Z)0:0)","C19H36O4","328.26135964","M+H+Na","ISgroup_10_19_13",3825125.6,0.128
"HMDB11534",0,"7_1",176.12823,381,"Multiple","176.12893","MG(0:016:1(9Z)0:0)","C19H36O4","328.26135964","M+H+Na","ISgroup_7_10_13",5235731.8,0.128
"HMDB11534",0,"5_1",176.12819,541.9,"Multiple","176.12893","MG(0:016:1(9Z)0:0)","C19H36O4","328.26135964","M+H+Na","ISgroup_5_26_13",15563912.4,0.128
"HMDB11543",0,"6_1",151.09656,135.6,"Multiple","151.0972","MG(0:020:1(11Z)0:0)","C23H44O4","384.323959896","M+3Na","ISgroup_6_1_10",13711266.1,0.097
"HMDB11554",0,"6_1",151.09656,135.6,"Multiple","151.09801","MG(0:022:4(7Z10Z13Z16Z)0:0)","C25H42O4","406.308309832","M+H+2Na","ISgroup_6_1_10",13711266.1,0.097
"HMDB11558",0,"7_1",244.19087,113,"Multiple","244.19032","MG(0:024:00:0)","C27H54O4","442.402210216","M+2Na","ISgroup_7_1_20",3897407.3,0.191
"HMDB11562",0,"17_1",162.11252,493.5,"Multiple","162.11328","MG(14:1(9Z)0:00:0)","C17H32O4","300.230059512","M+H+Na","ISgroup_17_16_12",137631891.6,0.113
"HMDB11562",0,"7_1",162.11253,403.4,"Multiple","162.11328","MG(14:1(9Z)0:00:0)","C17H32O4","300.230059512","M+H+Na","ISgroup_7_11_12",148634947.5,0.113
"HMDB11562",0,"7_20",377.14584,606,"Multiple","377.1491","MG(14:1(9Z)0:00:0)","C17H32O4","300.230059512","M+2K-H","ISgroup_7_12_15",2349365.4,0.146
"HMDB11562",0,"10_1",162.11255,317.5,"Multiple","162.11328","MG(14:1(9Z)0:00:0)","C17H32O4","300.230059512","M+H+Na","ISgroup_10_9_12",12460005.3,0.113
"HMDB11565",0,"5_1",176.12819,541.9,"Multiple","176.12893","MG(16:1(9Z)0:00:0)","C19H36O4","328.26135964","M+H+Na","ISgroup_5_26_13",15563912.4,0.128
"HMDB11565",0,"7_1",176.12823,381,"Multiple","176.12893","MG(16:1(9Z)0:00:0)","C19H36O4","328.26135964","M+H+Na","ISgroup_7_10_13",5235731.8,0.128
"HMDB11565",0,"10_1",176.12826,449.6,"Multiple","176.12893","MG(16:1(9Z)0:00:0)","C19H36O4","328.26135964","M+H+Na","ISgroup_10_19_13",3825125.6,0.128
"HMDB11573",0,"6_1",151.09656,135.6,"Multiple","151.0972","MG(20:1(11Z)0:00:0)","C23H44O4","384.323959896","M+3Na","ISgroup_6_1_10",13711266.1,0.097
"HMDB11584",0,"6_1",151.09656,135.6,"Multiple","151.09801","MG(22:4(7Z10Z13Z16Z)0:00:0)","C25H42O4","406.308309832","M+H+2Na","ISgroup_6_1_10",13711266.1,0.097
"HMDB11588",0,"7_1",244.19087,113,"Multiple","244.19032","MG(24:00:00:0)","C27H54O4","442.402210216","M+2Na","ISgroup_7_1_20",3897407.3,0.191
"HMDB11599",9,"7_1",150.07752,298.8,"Multiple","150.07742","1-Methyladenine","C6H7N5","149.070145249","M+H","ISgroup_7_8_8",1949741.8,0.078
"HMDB11600",9,"7_1",150.07752,298.8,"Multiple","150.07742","3-Methyladenine","C6H7N5","149.070145249","M+H","ISgroup_7_8_8",1949741.8,0.078
"HMDB11605",0,"6_1",239.14899,119.7,"Multiple","239.14842","4-alpha-Methyl-5-alpha-cholest-7-en-3-beta-ol ","C28H48O","400.370516158","M+2K","ISgroup_6_1_15",5930265.4,0.149
"HMDB11614",9,"7_1",150.07752,298.8,"Multiple","150.07742","7-Methyladenine ","C6H7N5","149.070145249","M+H","ISgroup_7_8_8",1949741.8,0.078
"HMDB11621",0,"2_1",269.0881,366.6,"Multiple","269.08966","Cinnamoylglycine","C11H11NO3","205.073893223","M+ACN+Na","ISgroup_2_15_9",6628196.7,0.088
"HMDB11623",0,"10_1",201.12344,558.3,"Multiple","201.12258","Decanal","C10H20O","156.151415262","M+2Na-H","ISgroup_10_26_13",584626.6,0.123
"HMDB11623",0,"7_1",198.1854,108,"Multiple","198.18524","Decanal","C10H20O","156.151415262","M+ACN+H","ISgroup_7_1_19",4937441.9,0.185
"HMDB11631",0,"4_1",135.03028,403.3,"Multiple","135.02907","L-3-Hydroxykynurenine","C10H12N2O4","224.079706882","M+2Na","ISgroup_4_5_4",2601752.9,0.03
"HMDB11631",0,"7_1",154.07237,455.1,"Multiple","154.07368","L-3-Hydroxykynurenine","C10H12N2O4","224.079706882","M+2ACN+2H","ISgroup_7_11_8",837585.4,0.072
"HMDB11632",0,"5_1",246.09723,495.6,"Multiple","246.09481","L-Iditol","C6H14O6","182.07903818","M+ACN+Na","ISgroup_5_24_10",12035588.6,0.097
"HMDB11648",0,"7_1",268.10411,213.6,"Multiple","268.10417","1-(beta-D-Ribofuranosyl)-14-dihydronicotinamide ","C11H16N2O5","256.105921632","2M+H+Na","ISgroup_7_4_11",157660140.9,0.104
"HMDB11648",0,"5_1",151.04236,480.9,"Multiple","151.04218","1-(beta-D-Ribofuranosyl)-14-dihydronicotinamide ","C11H16N2O5","256.105921632","M+2Na","ISgroup_5_23_5",2087820.5,0.042
"HMDB11648",0,"16_1",151.04237,515.4,"Multiple","151.04218","1-(beta-D-Ribofuranosyl)-14-dihydronicotinamide ","C11H16N2O5","256.105921632","M+2Na","ISgroup_16_8_5",1360949.7,0.042
"HMDB11648",0,"8_1",159.02782,289.6,"Multiple","159.02915","1-(beta-D-Ribofuranosyl)-14-dihydronicotinamide ","C11H16N2O5","256.105921632","M+Na+K","ISgroup_8_11_3",8045635.4,0.028
"HMDB11655",0,"4_1",129.06603,500,"Multiple","129.06585","2-(3-Carboxy-3-aminopropyl)-L-histidine ","C10H16N4O4","256.11715502","M+2H","ISgroup_4_13_7",53216568.1,0.066
"HMDB11655",0,"7_1",148.04278,483.3,"Multiple","148.04379","2-(3-Carboxy-3-aminopropyl)-L-histidine ","C10H16N4O4","256.11715502","M+H+K","ISgroup_7_11_5",1174711.5,0.043
"HMDB11659",0,"1_1",156.05751,403.2,"Multiple","156.05878","2-Methylerythritol ","C5H12O4","136.073558872","2M+H+K","ISgroup_1_18_6",3602071.6,0.058
"HMDB11659",0,"7_1",178.10746,438.8,"Multiple","178.10738","2-Methylerythritol ","C5H12O4","136.073558872","M+ACN+H","ISgroup_7_11_11",2811081.3,0.107
"HMDB11661",0,"18_1",189.15982,848.2,"Multiple","189.15869","2-Octaprenyl-3-methyl-6-methoxy-14-benzoquinol ","C38H60O3","564.454245786","M+3H","ISgroup_18_62_16",21333608,0.16
"HMDB11664",0,"16_1",149.04334,417.3,"Multiple","149.04307","3-Methylene-indolenine","C9H7N","129.057849229","2M+H+K","ISgroup_16_1_5",813364.6,0.043
"HMDB11676",9,"16_1",149.04334,417.3,"Multiple","149.04445","D-Xylono-15-lactone","C5H8O5","148.037173366","M+H","ISgroup_16_1_5",813364.6,0.043
"HMDB11678",0,"2_1",144.08481,474.3,"Multiple","144.08439","Geranylgeranylcysteine","C23H37NO3S","407.249414745","M+2H+Na","ISgroup_2_20_9",32906659.8,0.085
"HMDB11683",0,"7_1",202.99707,791.9,"Multiple","202.99599","Molybdopterin precursor Z","C10H11N5O7P","344.039609243","M+Na+K","ISgroup_7_24_100",104165894.6,0.997
"HMDB11701",0,"7_1",289.24859,112.5,"Multiple","289.2467","TG(15:016:020:3(8Z11Z14Z))iso6","C54H98O6","842.736340868","M+2H+Na","ISgroup_7_1_25",709336.9,0.249
"HMDB11704",0,"7_1",289.24859,112.5,"Multiple","289.2467","TG(15:018:018:3(9Z12Z15Z))iso6","C54H98O6","842.736340868","M+2H+Na","ISgroup_7_1_25",709336.9,0.249
"HMDB11708",0,"7_1",289.24859,112.5,"Multiple","289.2467","TG(15:018:1(9Z)18:2(9Z12Z))iso6","C54H98O6","842.736340868","M+2H+Na","ISgroup_7_1_25",709336.9,0.249
"HMDB11716",0,"7_1",271.12883,495.1,"Multiple","271.12885","N-Acetylvanilalanine","C12H15NO5","253.095022595","M+NH4","ISgroup_7_11_13",2397503.5,0.129
"HMDB11717",0,"17_1",106.0503,626.4,"Multiple","106.05068","Nonate","C9H16O4","188.104859","M+H+Na","ISgroup_17_24_6",2687297.3,0.05
"HMDB11717",0,"10_1",206.13885,305.2,"Multiple","206.13868","Nonate","C9H16O4","188.104859","M+NH4","ISgroup_10_9_14",7185546.8,0.139
"HMDB11717",0,"7_1",206.13885,139.1,"Multiple","206.13868","Nonate","C9H16O4","188.104859","M+NH4","ISgroup_7_1_14",5322193.8,0.139
"HMDB11718",0,"17_1",150.05835,379.7,"Multiple","150.05902","4-Hydroxybenzaldehyde","C7H6O2","122.036779436","2M+3H2O+2H","ISgroup_17_8_6",11916310.7,0.058
"HMDB11718",0,"7_1",184.06398,325.5,"Multiple","184.06245","4-Hydroxybenzaldehyde","C7H6O2","122.036779436","3M+2H","ISgroup_7_8_7",6388697.6,0.064
"HMDB11724",0,"17_1",166.08635,261.1,"Multiple","166.08626","4-Hydroxybenzyl alcohol","C7H8O2","124.0524295","M+ACN+H","ISgroup_17_2_9",24821223.4,0.086
"HMDB11724",0,"7_5",166.08634,474.2,"Multiple","166.08626","4-Hydroxybenzyl alcohol","C7H8O2","124.0524295","M+ACN+H","ISgroup_7_11_9",10841494.7,0.086
"HMDB11724",0,"13_1",136.05071,359.6,"Multiple","136.05068","4-Hydroxybenzyl alcohol","C7H8O2","124.0524295","2M+H+Na","ISgroup_13_2_6",4029238.6,0.051
"HMDB11724",0,"7_6",136.05083,493.5,"Multiple","136.05068","4-Hydroxybenzyl alcohol","C7H8O2","124.0524295","2M+H+Na","ISgroup_7_11_6",55716836.9,0.051
"HMDB11724",0,"7_1",166.08636,418.3,"Multiple","166.08626","4-Hydroxybenzyl alcohol","C7H8O2","124.0524295","M+ACN+H","ISgroup_7_11_9",7152153.4,0.086
"HMDB11725",0,"14_1",478.00972,789.7,"Multiple","478.01084","5-Sulfosalicylic acid","C7H6O6S","217.988508614","2M+ACN+H","ISgroup_14_1863_1",46762809.1,0.01
"HMDB11729",0,"7_1",275.07137,591.4,"Multiple","275.07374","1-Kestose","C18H32O16","504.169034976","M+2Na","ISgroup_7_12_8",3138089,0.071
"HMDB11730",0,"7_1",275.07137,591.4,"Multiple","275.07374","Melezitose","C18H32O16","504.169034976","M+2Na","ISgroup_7_12_8",3138089,0.071
"HMDB11734",0,"14_1",365.01085,789,"Multiple","365.01395","D-Arabinose 5-phosphate","C5H11O8P","230.01915384","3M+H+K","ISgroup_14_1863_2",7712323.7,0.011
"HMDB11734",0,"5_1",145.98552,182.9,"Multiple","145.98576","D-Arabinose 5-phosphate","C5H11O8P","230.01915384","M+Na+K","ISgroup_5_1_99",6560817.3,0.986
"HMDB11738",0,"4_1",159.07649,526.1,"Multiple","159.07642","Gamma-Glutamyl Glutamine","C10H17N3O6","275.111735291","M+ACN+2H","ISgroup_4_14_8",4395731.1,0.076
"HMDB11738",0,"17_1",258.11023,579.5,"Multiple","258.10904","Gamma-Glutamyl Glutamine","C10H17N3O6","275.111735291","M+H-H2O","ISgroup_17_22_12",29682830.1,0.11
"HMDB11738",0,"17_6",159.07654,645.1,"Multiple","159.07642","Gamma-Glutamyl Glutamine","C10H17N3O6","275.111735291","M+ACN+2H","ISgroup_17_25_8",3740614.6,0.077
"HMDB11738",0,"16_1",147.07646,599.1,"Multiple","147.07642","Gamma-Glutamyl Glutamine","C10H17N3O6","275.111735291","M+H+NH4","ISgroup_16_12_8",75809094.2,0.076
"HMDB11739",0,"12_1",401.1248,313.1,"Multiple","401.12656","Galactinol dihydrate","C12H26O13","378.137340918","2M+2Na","ISgroup_12_5_13",44248377.2,0.125
"HMDB11739",0,"12_1",401.1248,313.1,"Multiple","401.12656","Galactinol dihydrate","C12H26O13","378.137340918","M+Na","ISgroup_12_5_13",44248377.2,0.125
"HMDB11740",0,"7_1",360.15015,606,"Multiple","360.15003","Turanose","C12H22O11","342.116211546","M+NH4","ISgroup_7_12_16",4094981.2,0.15
"HMDB11741",0,"7_1",175.04211,402.4,"Multiple","175.04346","Gamma-Glutamyltyrosine","C14H18N2O6","310.116486318","M+H+K","ISgroup_7_11_5",1917274.1,0.042
"HMDB11742",0,"7_1",360.15015,606,"Multiple","360.15003","Kojibiose","C12H22O11","342.116211546","M+NH4","ISgroup_7_12_16",4094981.2,0.15
"HMDB11749",0,"13_1",119.05287,325.4,"Multiple","119.05363","2-Piperidinone","C5H9NO","99.068413915","2M+H+K","ISgroup_13_1_6",1679896.3,0.053
"HMDB11751",0,"11_1",282.11848,604.1,"Multiple","282.11621","3-Methoxybenzenepropanoic acid","C10H12O3","180.07864425","3M+H+Na","ISgroup_11_40_12",2099985.3,0.118
"HMDB11751",0,"2_1",244.0929,391.3,"Multiple","244.09441","3-Methoxybenzenepropanoic acid","C10H12O3","180.07864425","M+ACN+Na","ISgroup_2_17_10",12122232.4,0.093
"HMDB11751",0,"5_1",211.05646,651.4,"Multiple","211.05483","3-Methoxybenzenepropanoic acid","C10H12O3","180.07864425","2M+Na+K","ISgroup_5_33_6",1798856.3,0.056
"HMDB11753",9,"7_1",134.04493,668,"Multiple","134.04478","Iminodiacetic acid","C4H7NO4","133.037507717","M+H","ISgroup_7_13_5",3843741.6,0.045
"HMDB11754",0,"10_1",168.08805,253.6,"Multiple","168.08933","Methyldopa","C10H13NO4","211.084457909","M+3ACN+2H","ISgroup_10_5_9",968209.5,0.088
"HMDB11756",0,"18_1",193.08939,459.5,"Multiple","193.09041","N-Acetylleucine","C8H15NO3","173.105193351","2M+H+K","ISgroup_18_25_9",21855976.8,0.089
"HMDB11756",0,"7_1",149.10029,410.2,"Multiple","149.0997","N-Acetylleucine","C8H15NO3","173.105193351","M+3ACN+2H","ISgroup_7_11_11",2607722.1,0.1
"HMDB11756",0,"2_1",193.08953,496.5,"Multiple","193.09041","N-Acetylleucine","C8H15NO3","173.105193351","2M+H+K","ISgroup_2_21_9",16860407.5,0.09
"HMDB11757",9,"18_1",160.0969,418.6,"Multiple","160.09682","N-Acetylvaline","C7H13NO3","159.089543287","M+H","ISgroup_18_22_10",187138912.5,0.097
"HMDB11757",9,"15_1",160.09692,372.2,"Multiple","160.09682","N-Acetylvaline","C7H13NO3","159.089543287","M+H","ISgroup_15_9_10",23355147.6,0.097
"HMDB11757",9,"15_10",160.09692,480,"Multiple","160.09682","N-Acetylvaline","C7H13NO3","159.089543287","M+H","ISgroup_15_17_10",17794359.5,0.097
"HMDB11771",0,"14_1",242.22269,503.3,"Multiple","242.22332","Cer(d18:026:0)","C44H89NO3","679.684245719","M+H+2Na","ISgroup_14_958_23",1321369.8,0.223
"HMDB11926",0,"14_1",709.99423,789.8,"Multiple","709.98976","Ganglioside GM3 (d18:026:0)","C67H126N2O21","1294.885309104","M+3ACN+2H","ISgroup_14_1863_100",7789586.7,0.994
"HMDB12114",9,"17_1",147.11284,964.7,"Multiple","147.1128","(3S)-36-Diaminohexanoate","C6H14N2O2","146.105527702","M+H","ISgroup_17_55_12",1762669.9,0.113
"HMDB12115",9,"17_1",147.11284,964.7,"Multiple","147.1128","(3S5S)-35-Diaminohexanoate","C6H14N2O2","146.105527702","M+H","ISgroup_17_55_12",1762669.9,0.113
"HMDB12116",0,"6_1",239.14899,119.7,"Multiple","239.14842","(5Alpha)-campestan-3-one","C28H48O","400.370516158","M+2K","ISgroup_6_1_15",5930265.4,0.149
"HMDB12128",0,"7_1",180.07695,590.8,"Multiple","180.07596","(R)-Amphetamine","C9H13N","135.104799421","M+2Na-H","ISgroup_7_12_8",2977617.8,0.077
"HMDB12128",0,"10_1",180.077,496.4,"Multiple","180.07596","(R)-Amphetamine","C9H13N","135.104799421","M+2Na-H","ISgroup_10_21_8",2488658.1,0.077
"HMDB12128",0,"12_1",77.07338,312.2,"Unique","77.07295","(R)-Amphetamine","C9H13N","135.104799421","M+H+NH4","ISgroup_12_5_8",3376575.6,0.073
"HMDB12128",0,"11_1",180.07699,566,"Multiple","180.07596","(R)-Amphetamine","C9H13N","135.104799421","M+2Na-H","ISgroup_11_40_8",6070481.6,0.077
"HMDB12130",0,"16_1",147.04749,416.9,"Multiple","147.04855","(S)-2345-Tetrahydropiperidine-2-carboxylate","C6H9NO2","127.063328537","2M+H+K","ISgroup_16_1_5",24768510.3,0.047
"HMDB12131",0,"10_1",165.05816,416,"Multiple","165.05911","(S)-5-Amino-3-oxohexanoate","C6H11NO3","145.073893223","2M+H+K","ISgroup_10_16_6",34243937.7,0.058
"HMDB12133",0,"7_1",186.95392,452.4,"Unique","186.95472","12-Benzoquinone","C6H4O2","108.021129372","M+2K+H","ISgroup_7_11_96",10185038.3,0.954
"HMDB12135",0,"7_1",189.09836,441.4,"Multiple","189.09742","1-(3-Aminopropyl)-4-aminobutanal","C7H16N2O","144.126263144","M+2Na-H","ISgroup_7_11_10",729012.5,0.098
"HMDB12136",49999.9999999999,"12_1",151.14419,312.8,"Unique","151.1441","1-Amino-propan-2-ol","C3H9NO","75.068413915","2M+H","ISgroup_12_5_15",159812030.7,0.144
"HMDB12136",49999.9999999999,"12_1",76.07633,313,"Multiple","76.07569","1-Amino-propan-2-ol","C3H9NO","75.068413915","M+H","ISgroup_12_5_8",1012543957.1,0.076
"HMDB12136",49999.9999999999,"12_1",77.07338,312.2,"-","-","1-Amino-propan-2-ol","C3H9NO","-","M+H_[+1]","ISgroup_12_5_8",3376575.56829268,0.0733800000000002
"HMDB12136",49999.9999999999,"12_1",77.07968,312.8,"-","-","1-Amino-propan-2-ol","C3H9NO","-","M+H_[+1]","ISgroup_12_5_8",33970408.3804878,0.0796799999999962
"HMDB12136",49999.9999999999,"12_1",78.08062,312.3,"-","-","1-Amino-propan-2-ol","C3H9NO","-","M+H_[+2]","ISgroup_12_5_9",1743711.8902439,0.0806199999999961
"HMDB12140",0,"7_1",113.06006,101.8,"Multiple","113.06088","(R) 23-Dihydroxy-3-methylvalerate","C6H12O4","148.073558872","M+H-2H2O","ISgroup_7_1_7",14205014.7,0.06
"HMDB12140",0,"18_1",131.07037,460.5,"Multiple","131.07086","(R) 23-Dihydroxy-3-methylvalerate","C6H12O4","148.073558872","M+H-H2O","ISgroup_18_25_8",7495198.4,0.07
"HMDB12140",0,"17_1",116.07089,449.1,"Multiple","116.07061","(R) 23-Dihydroxy-3-methylvalerate","C6H12O4","148.073558872","M+2ACN+2H","ISgroup_17_12_8",96049652.9,0.071
"HMDB12140",0,"2_1",131.0704,496.2,"Multiple","131.07086","(R) 23-Dihydroxy-3-methylvalerate","C6H12O4","148.073558872","M+H-H2O","ISgroup_2_21_8",6485799.3,0.07
"HMDB12141",0,"13_1",269.12522,553.6,"Multiple","269.12309","(R)-23-Dihydroxy-isovalerate","C5H10O4","134.057908808","2M+H","ISgroup_13_16_13",1840896.9,0.125
"HMDB12141",0,"7_1",117.05489,590.8,"Multiple","117.05521","(R)-23-Dihydroxy-isovalerate","C5H10O4","134.057908808","M+H-H2O","ISgroup_7_12_6",3921614.7,0.055
"HMDB12141",0,"5_1",176.09182,577.8,"Multiple","176.09173","(R)-23-Dihydroxy-isovalerate","C5H10O4","134.057908808","M+ACN+H","ISgroup_5_27_10",18838257.4,0.092
"HMDB12141",0,"11_1",117.05493,567.3,"Multiple","117.05521","(R)-23-Dihydroxy-isovalerate","C5H10O4","134.057908808","M+H-H2O","ISgroup_11_40_6",7605265.4,0.055
"HMDB12143",0,"18_1",182.06731,330.8,"Multiple","182.06658","2-Amino-4-oxo-4-alpha-hydroxy-6-(erythro-123-trihydroxypropyl)-5678-tetrahydroxypterin","C9H15N5O8","321.092062481","M+ACN+2H","ISgroup_18_15_7",3796868.7,0.067
"HMDB12143",0,"7_1",385.11051,117.9,"Multiple","385.10783","2-Amino-4-oxo-4-alpha-hydroxy-6-(erythro-123-trihydroxypropyl)-5678-tetrahydroxypterin","C9H15N5O8","321.092062481","M+ACN+Na","ISgroup_7_1_12",730598.3,0.111
"HMDB12144",0,"7_1",154.07237,455.1,"Multiple","154.07167","2-Amino-4-oxo-6-(123-trihydroxypropyl)-diquinoid-78-dihydroxypterin","C9H15N5O6","289.102233237","M+H+NH4","ISgroup_7_11_8",837585.4,0.072
"HMDB12150",0,"7_45",210.07229,599.7,"Multiple","210.07368","2-Keto-6-acetamidocaproate","C8H13NO4","187.084457909","2M+2Na","ISgroup_7_12_8",1243393.2,0.072
"HMDB12150",0,"7_31",207.06862,448.8,"Multiple","207.06967","2-Keto-6-acetamidocaproate","C8H13NO4","187.084457909","2M+H+K","ISgroup_7_11_7",1809203.3,0.069
"HMDB12150",0,"7_1",152.07067,130,"Multiple","152.07178","2-Keto-6-acetamidocaproate","C8H13NO4","187.084457909","M+H-2H2O","ISgroup_7_1_8",29759399.2,0.071
"HMDB12150",0,"7_45",210.07229,599.7,"Multiple","210.07368","2-Keto-6-acetamidocaproate","C8H13NO4","187.084457909","M+Na","ISgroup_7_12_8",1243393.2,0.072
"HMDB12151",0,"10_1",165.05816,416,"Multiple","165.05911","2-Keto-6-aminocaproate","C6H11NO3","145.073893223","2M+H+K","ISgroup_10_16_6",34243937.7,0.058
"HMDB12153",0,"4_1",157.09727,349.4,"Multiple","157.09715","34-Dihydroxybenzylamine","C7H9NO2","139.063328537","M+NH4","ISgroup_4_1_10",12893486.7,0.097
"HMDB12154",9,"18_1",160.0969,418.6,"Multiple","160.09682","3-Dehydrocarnitine","C7H13NO3","159.089543287","M+H","ISgroup_18_22_10",187138912.5,0.097
"HMDB12154",9,"15_1",160.09692,372.2,"Multiple","160.09682","3-Dehydrocarnitine","C7H13NO3","159.089543287","M+H","ISgroup_15_9_10",23355147.6,0.097
"HMDB12154",9,"15_10",160.09692,480,"Multiple","160.09682","3-Dehydrocarnitine","C7H13NO3","159.089543287","M+H","ISgroup_15_17_10",17794359.5,0.097
"HMDB12156",0,"7_1",259.12893,528.4,"Multiple","259.12885","3-Isopropylmalate","C7H12O5","176.068473494","M+2ACN+H","ISgroup_7_12_13",1984187.7,0.129
"HMDB12168",0,"7_44",253.14778,554.8,"Multiple","253.14587","4alpha-Formyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol","C29H48O2","428.36543078","M+2K","ISgroup_7_12_15",3530002,0.148
"HMDB12168",0,"7_1",226.18021,113.1,"Multiple","226.18096","4alpha-Formyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol","C29H48O2","428.36543078","M+H+Na","ISgroup_7_1_19",5417430.5,0.18
"HMDB12170",0,"7_44",253.14778,554.8,"Multiple","253.14587","4alpha-Hydroxymethyl-4beta-methyl-5alpha-cholesta-824-dien-3beta-ol","C29H48O2","428.36543078","M+2K","ISgroup_7_12_15",3530002,0.148
"HMDB12170",0,"7_1",226.18021,113.1,"Multiple","226.18096","4alpha-Hydroxymethyl-4beta-methyl-5alpha-cholesta-824-dien-3beta-ol","C29H48O2","428.36543078","M+H+Na","ISgroup_7_1_19",5417430.5,0.18
"HMDB12175",9,"15_10",160.09692,480,"Multiple","160.09682","5-Acetamidovalerate","C7H13NO3","159.089543287","M+H","ISgroup_15_17_10",17794359.5,0.097
"HMDB12175",9,"15_1",160.09692,372.2,"Multiple","160.09682","5-Acetamidovalerate","C7H13NO3","159.089543287","M+H","ISgroup_15_9_10",23355147.6,0.097
