"Module_RTclust","mz","time","X190715_Blk_KM1906U14.Blk_C.mzML","X190715_Poo_TruePooFK180310_Full1.mzML","X190715_Poo_TruePooFK180310_Full2.mzML","X190715_Poo_TruePooFK180310_Full3.mzML","X190715_Poo_TruePooFK180310_Half1.mzML","X190715_Poo_TruePooFK180310_Half2.mzML","X190715_Poo_TruePooFK180310_Half3.mzML","X190715_Smp_FK180310S62C1.25m_A.mzML","X190715_Smp_FK180310S62C1.25m_B.mzML","X190715_Smp_FK180310S62C1.25m_C.mzML","X190715_Smp_FK180310S62C1.DCM_A.mzML","X190715_Smp_FK180310S62C1.DCM_B.mzML","X190715_Smp_FK180310S62C1.DCM_C.mzML","X190715_Smp_FK180310S64C1.25m_A.mzML","X190715_Smp_FK180310S64C1.25m_B.mzML","X190715_Smp_FK180310S64C1.25m_C.mzML","X190715_Smp_FK180310S64C1.DCM_A.mzML","X190715_Smp_FK180310S64C1.DCM_B.mzML","X190715_Smp_FK180310S64C1.DCM_C.mzML","X190715_Smp_FK180310S77C1.25m_A.mzML","X190715_Smp_FK180310S77C1.25m_B.mzML","X190715_Smp_FK180310S77C1.25m_C.mzML","X190715_Smp_FK180310S77C1.DCM_A.mzML","X190715_Smp_FK180310S77C1.DCM_B.mzML","X190715_Smp_FK180310S77C1.DCM_C.mzML","X190715_Smp_FK180310S80C1.25m_A.mzML","X190715_Smp_FK180310S80C1.25m_B.mzML","X190715_Smp_FK180310S80C1.25m_C.mzML","X190715_Smp_FK180310S80C1.DCM_A.mzML","X190715_Smp_FK180310S80C1.DCM_B.mzML","X190715_Smp_FK180310S80C1.DCM_C.mzML","X190715_Std_4uMStdsMix1InH2O_1.mzML","X190715_Std_4uMStdsMix1InH2O_2.mzML","X190715_Std_4uMStdsMix1InMatrix_1.mzML","X190715_Std_4uMStdsMix1InMatrix_2.mzML","X190715_Std_4uMStdsMix2InH2O_1.mzML","X190715_Std_4uMStdsMix2InH2O_2.mzML","X190715_Std_4uMStdsMix2InMatrix_1.mzML","X190715_Std_4uMStdsMix2InMatrix_2.mzML","X190715_Std_H2OinMatrix_1.mzML","X190715_Std_H2OinMatrix_2.mzML"
"17_1",119.03546,229.2,0,192852.9,73862.6,157887.5,69977.1,8048.7,80886.6,339584,363686.4,387209.1,10016.6,424227.5,326694.9,187980.6,204011.8,223152.1,113798.5,118940.9,89561.5,141218.6,92992.8,130458.4,14100.6,44650.9,127183.5,175054.2,173728.9,250303.2,68911.2,227099.3,134851.5,13368364.2,12188469.5,12711881.5,13781392,831656,626753.2,1096407,3020237.3,296052.5,280457.1
"17_1",137.06522,230.3,25359.4,4508720.5,3225701,4253707.1,2529920.3,1577239.9,2312103.5,9499130.7,7100623,6301621.9,500276.5,9540476.4,6318160.7,4077291.4,5217405.8,5965013.7,3522769.7,5199883.5,3287286,3511498.4,3091238.3,2983466.4,600557.7,2903009.2,4227529.1,4679918.2,5100279.4,5792233.4,2381874,4088356.6,2460596.8,127789167.8,13160538.7,125195144.3,136523876.7,2529469.1,8624845.6,13512091.8,24975658.2,6151096.6,5976396
"17_1",136.06188,230.8,11568469,95122382.3,67534768.6,86885889.5,53891398,33631312.8,53564134.4,180309562.4,145172175.1,133714916,32916041.7,181275128.3,128065883,89075935.4,105483245.6,121463163.6,71424820.5,105534460.9,66754802,75845695.2,58974250.3,60349173.1,23763375.2,56584906.9,88646611.9,92915122.9,99372827.7,118455730.1,47695723,83652792.5,49394850.2,2318922632.6,1675929.8,2304052839.2,2495546196.2,135880615.2,174010923.3,148071311.1,499094482.3,119224641.5,118271527.8
"17_1",137.05894,230.9,10806726.7,10225734.2,7032409.3,8981192.5,5284793.5,2821135,2584733.2,10515533,12004138.9,10235977,7994787.9,13746581.8,11913702.1,11630543,7538238.9,9799991.7,8073707.9,11278286.8,11109915.3,9262725.7,6467531.7,7645852.3,8334680.8,7072820.1,11933833.2,9723140,10370824.2,10617841.4,6556913.2,9832111.1,6207349.7,42203499.2,39764375.8,44283101.8,47541638.6,74906.6,291947.2,4340165.9,11700985,2253592.9,4313614.9
"17_1",386.04226,230.9,0,652011,357995.7,166411.8,263908.2,159578.1,382725.2,2727294.3,1924164.2,883627.1,170569.1,2459140.2,1005545,744749.3,619898.4,750152.3,290677.1,874230.7,322833.3,583681.4,290590.2,359528.4,86426.2,328450.4,676954.5,1221773.9,721026.8,1125878.9,453765.5,650394.1,457371.5,38767682.2,35216399.3,35226918.1,40955061.7,108221.2,280998.5,1061978.1,5470299.6,710727.9,1240780.8
"17_2",218.13864,259.1,4741023.3,664688.2,354371.5,0,113731.9,969992.5,232914.9,97385.5,1544214.4,39319105.3,0,1049605.6,5315622.4,7517490.4,1405719.8,369018.3,86482.9,68881.1,2897092.1,6019194.6,1276008,593552.7,1395777.4,714154.8,6431532.4,3669601.5,176192.1,11851238.6,906593.4,3326966,379747.4,1164050421.2,1194037283.7,1091129870,1177229167.3,12944786.9,159246.5,43724534.4,44086827.6,2830493.7,782552.1
"17_2",166.08635,261.1,820162.1,15625661.2,11496310,10907346.7,8190657.1,5091911.7,5828454.9,12945846.6,10692766.4,27102818.4,12091596.1,27553878.2,12340790.1,12326052.3,9406583.3,14554385.4,3040769.1,10712218.1,8349571.2,11516125.9,8310793.4,8058068.1,6554696.8,4938618.5,11498372.6,7420702.9,8220576.7,26112405.8,6284467.2,9562088.1,9770733.7,151613046.3,133832760.5,163427911.2,159182311.3,1928081,1625967.9,25221229.5,6350296.5,15492256.2,21670872
"17_2",120.08099,278.1,829745.8,1118380.2,230998.1,122148.6,4969436.1,1015600.2,274964.9,750267,2234554.6,1007167.5,55215.9,2654577.5,5770485.4,4968671.5,552580,1331795.6,85498.2,500365.2,3661657.9,4677551.7,1772593.6,782247.2,2016538.9,900834.9,4446812.3,3883724.3,236976.3,2228030.3,923754.1,4302598.2,665025.1,102434790.4,126596047.8,152751099,149752991.8,235814.9,188363.1,20389458.2,8811895.7,22881126.1,17841484.9
"17_4",145.10532,300,13980.9,4612393.1,4144765.2,6201155,784223.8,1712424.6,3200425.8,6394440.8,7151018.2,4760953.3,1755168.8,8136567.4,4261916.8,6601737.6,7590611.9,13342447.1,703812.2,2811111.4,4434424.1,4573630.2,2712971.5,3180991.7,2582971.1,2207259.4,4288714.2,4014328.9,2701406.3,5959230.5,2245862.1,4521477.5,3971592.4,22899473.9,24115450.9,23006305.1,25846849.3,0,0,2948449.6,5405606.4,5940138.4,5158376.1
"17_4",144.10197,300.5,713264.2,67954129.7,62613637.5,93490122.6,34366864.1,32907445.6,48882333.6,90665446.3,100120408.1,85139877.5,29084164.8,116106849.3,62791871.6,96663499.1,106975667.5,205503828,31570243.9,67349002.4,67013854.8,70885989.5,43724295.9,45557410.8,38713713.2,32855608.9,62811757.5,58891408,66137782.2,84351587.1,34514543.8,69150239,57419312.3,314828903.8,322494012.7,322476609.6,352866791.2,732762.4,472549.8,80456836,77221351.7,83603113.7,74598541
"17_6",204.12315,338.5,16593410.4,22037501.8,19433158.4,6674408.9,977663.9,10050885.4,6085733.5,14924059.8,18894043.6,32934882.3,11407461.5,25351428.9,15067673.8,17316875.5,7744329.3,12393093.7,4534330.1,13525361.4,15849592.6,20532828.8,9284968.6,10348650.5,19912316.9,19736903,31415120,10959938.3,2522238.6,42895019.6,11573240.4,18402177.6,20314477.8,567525414.8,1830991189.3,1729636870.3,1783350098.2,4137022.7,3243082.2,9986859.9,8561271.1,9835191.1,7982837.7
"17_8",132.10198,360.2,10841724.6,0,2463953,0,0,8175136.4,998675.7,0,8691303.2,11791757.2,0,7302225.1,13559644.7,17737679.9,1657221,3397995.3,392848.3,5761522.1,12893451.9,17965119.3,2254643.5,3754352.9,5953021,3513339.6,14163697.3,16090392.9,0,3859915,2722420.1,6669443.5,0,123903205.4,93840726.1,127363143.1,123158766.1,4225874.4,0,19075259.6,18435250.6,22058758.5,18552734.4
"17_8",86.09698,360.5,930137,459018.7,637714.2,179433.7,2208675.4,599407.4,465978.8,563836.4,1217961.8,1855340.7,59834.1,1792434.8,1520387.6,975596.4,635606.6,823334.9,218388.9,842057.8,904443.9,1153924.8,765641,961887.4,883460.8,482971.4,1279741.3,870367,206815,2395317,780907.6,1129099.3,549651.7,40195753.4,35382535.6,40591039.6,37820219.3,199068,118731,5088745.2,3748214.2,3317676.3,4266203.6
"17_8",133.03187,379.2,0,37425.1,23930,0,95233.1,0,0,53771.1,32762,22881.8,0,0,0,0,14596.7,23622.1,0,0,0,61059.4,20106.4,8566.2,0,0,0,8507.1,27419.7,320815.8,0,9945.9,0,29568524.6,24141281,29223623.9,25031212.6,0,0,1999431.5,1681152.3,2347060.1,1061973.6
"17_8",150.05835,379.7,63629.3,89235.8,86406.9,27379.1,91269.6,53233.1,85699.4,187635,207691.2,0,0,209790.2,243866.5,321499.2,40655.8,134102.1,0,294490.6,464200.9,819214.5,269249,83054.2,0,39780.9,195202.2,262142.8,10293.8,802349.6,122793.6,0,48352.6,120877704.2,100060487.4,121347266.2,105868116.5,31854,0,9232453.3,7469862.3,10422282.8,8005494
"17_11",72.08146,422.3,1305151.6,6905369.3,9098741.3,3883904.7,985660.9,8688527.4,3467368.5,8187930.7,6468128.7,15127543.8,0,12430587.4,6245834.3,2954461.6,6668600.3,11351872.5,4879334.7,5451041.1,6523167.8,7142590.9,10247406.5,7884709.9,5315821.7,5278685.3,5212801.5,8181136.6,8263850.3,10615041.8,8005408.1,7025994.8,4710234,28078145,25225844.6,34537808.5,28911203.6,3636836.4,1669433.3,4927402.9,6147616.6,8413752.3,6609179.5
"17_12",70.06582,448.9,2782834.5,8690275.8,9293419.1,10760767.1,4731528,5456198.4,5514430,5593198.7,7734212.2,16683133.4,5777424,26837151.5,9382755,6634378.3,6809314.8,16477411,6017840.7,18209301.1,7487834.9,9329715.6,8592590.5,8625273.2,7468192.8,3903762.9,7285704.4,8275132.2,404612.9,10354234.4,7181344.3,8149999.9,10044041.1,44752311.9,39429725.8,48521562.4,42802195,1919219.5,834804.7,9691758.1,6953764.9,8925234.7,7617633
"17_12",117.07423,449,1617787.1,3523244.3,2961465.9,3154164.8,1859138.2,1636138.2,1758064,2291234.8,2137878.2,7186277.8,1981001,12582833.1,2694828.5,1915762.5,2541360.6,7753789.6,2531838.4,7482534.3,2346600,2586801.6,2107770.9,3260314.4,2992283.3,1443940.6,2503403.4,2254300.3,3116138.1,4924818.3,1383908.9,2668601.8,2618083.3,22718351.5,19024592.6,24518473.2,20828880.9,11241.5,0,3323426,2623668.9,3704751.5,2604548.7
"17_12",116.07089,449.1,35283007.6,71420270.2,60934914.8,63757831.9,38956454.2,33824352.1,37877200.5,46545681.6,43743415.4,136847658.6,43081589.5,237045763.8,57674711.8,43353679.1,52375530.7,148763476.6,49748679.9,143103022.8,54199775.3,56728512.6,43014366.7,66295518.6,58578670.1,35115486.8,54318172.3,47041525.2,64185573.9,94429529.5,30730498.8,58217024.9,52046092.6,417766943.6,354128539.5,453567714.1,387337402,3685028.7,363571.2,72285902.9,56529122.7,77975161.4,55158395.5
"17_16",182.08127,492.5,935932.6,3147785.2,1995292.8,468696.3,1185362.8,1773270.7,878361.4,6414983.8,3396721.6,6984395.4,322707.5,7850377,3434084.4,5233271.1,3080269.6,5434902.5,2952182.3,737938.7,3115724.6,2712217.6,3541390.2,4167349.2,2934730.5,2834968.3,4421749.2,3951554.1,3492826.7,4768071.7,2608981.9,2754748.6,5068943.6,40256265.6,34181907.9,41289604.5,34607048,400837.3,0,3233971.8,4590700.8,8297036.1,6560450.6
"17_16",163.11583,493.3,302096.6,6177074.4,5596860.4,7794292.2,2768365,2800293.6,3986260.4,9675592.8,8874295.6,15196364.3,204475.6,12517741.5,6323886.5,9381279.6,6257674.3,9721723.3,2562128.3,4355700.1,5414163.5,5529483.9,2209932.6,3830431.6,4124481.4,3655668,5915927.6,5228519.1,5979780.1,8968853.9,1803774,7259355.4,5951667.3,34268862.3,38029033.1,39431272.1,41646048.6,5453745,7603768.2,16745174.1,16166161.7,11261302.1,9875450.4
"17_16",162.11252,493.5,8828085.5,84847555.5,78935089.7,108659443.2,39519601.9,40257866,56862870.6,132371801,124211381.8,207020857.7,38140181.8,171638588.7,88495929.1,129964175.1,87392711.4,133910079.5,38442176.5,69322941.6,78856851.6,78281428.2,55378562.1,54631595.9,58226176.3,51965364.6,81815416.4,73674443.5,87790931.7,124269296.5,39917253.7,105067379.2,86092474.7,464102629.7,516366679.2,536693192.6,563161372.5,80008808.3,109672360.8,238002182.5,227417621.3,155151955.3,137542243.4
"17_16",146.11759,498.6,5536535.2,53989687.9,50316281.4,67635075.3,24446006,25721632.2,35505418,104153275.6,87901019.9,69874544.2,26609484.1,108106664.4,62030806.1,74800549.2,83913723.1,70788844.2,30613972.2,51585123.1,69295700.8,38086070.6,32003003.2,35232655.4,41281205.2,36165692.9,54801182.9,48930842.1,69294247.2,58041047.4,22010574,63892127.3,54649528.9,1129628723.1,1259754839.3,1049545165.9,1096662668.4,689501.8,1831467.9,68563319.4,61478262.4,67958715.2,59827050.7
"17_16",147.12098,498.6,130353.4,3886312.9,3675288.2,4454606.5,1838298.1,1625804.6,2388766.4,7419289.7,6382350.1,4728725.3,366523.2,7262771.9,4299738.7,5347041.9,6188269.4,3553903.9,2012525,3587203.7,4948796.3,2174137.6,1823491.3,2558349,2964033.4,2513892.6,3913479.2,3607353.3,4737233.9,3649286.1,1139475.5,4600051.9,3787931.9,84017736.5,93188616.3,78159012.7,81833583.1,27279,0,4889186,4153045,4760302.8,4357720.8
"17_17",144.10193,516.8,190100.5,2027580.9,882366.4,1260807.1,444074.7,1117603.7,1386195.6,1015908.6,3497737.5,5076427.5,312260.4,3915071.4,2954184.2,1628053.4,2185291.1,2204982.5,600700.8,2332584.4,2858033.3,3230151.4,2127283.2,1538550.5,1417338.2,1792310.8,2844157.7,1184370.7,1296125.2,2007143.1,1949043.9,2941901.2,1462627,32795547,34209434.9,27523171.6,30220047.8,13055971.2,12650632.7,7496649.4,12054139.6,1440089.8,2390857.2
"17_22",132.07689,576.6,4637983,26047775.4,17301258.2,16499282.7,37951769,26881360.5,32128446.1,48285774.8,10052168.7,15828942,10031350.5,96344147,15788314.5,20596372.6,14155851,12123860.7,8340104.3,17992979.4,24452823.8,4733500.7,30515629.3,4338098.7,14618941.1,16008407.8,9060044.2,9536523.3,15454872.1,57009743.7,2182776.8,11134892.9,17666047.8,1092725793.5,1000055218.8,1040156620.7,1039959815.2,0,21463,24467052.7,22156616.2,25923230,21414646.8
"17_22",258.11023,579.5,5473362.5,22397569,16117691,13452393.1,12992702.5,12085219.5,10430173.4,30713385.6,17336196.9,39594431,5616845.9,63540612.4,19646715.9,18066362.2,26189412.8,26181978.2,15108377.4,14622028.6,15072525.7,3743531.1,7156405.4,11553123.2,9369557.4,13945956.8,11372812,8555269.9,23830155.8,15529351.5,5459863.3,11570069.2,15862898.6,208936060.6,6988708.8,237893662.9,127682869.9,0,0,44145715.8,13619927.2,42426565.2,12715547.6
"17_22",90.05551,580.5,2030894,6619238.1,4723848.5,1720733.1,2969571.7,5202493,5512019,6350324.2,4095284.6,18093743.9,4640743.1,8985944.7,2342801.8,1790473.2,4136635,4259415,829683.2,1483647,4321095.5,724408.4,2880384.6,5215308.4,4953136.7,3956292.1,3929212.9,2049722,6270999.5,5567290,2639421.9,2808240.4,5112182.7,34825351,3297801.8,44420520.1,38393291.5,8385093,20144271.7,13815277.8,10323544,14912133.9,4538714.2
"17_22",156.07687,584.2,1978654.8,3695957.6,3062547.5,2599066.3,3426578.8,2059981.1,1796602.5,3889732.6,1916891.2,9580009,303149.8,9586816.8,1557523.8,2935394.1,4434661.2,5805893.6,432784.3,1318314.2,3215906.4,916428.9,2565444.6,4544512.5,4155827.7,2574947.8,3088041,2407223.9,3616002.5,5726692.3,1184475.7,1586021.8,2102143.1,96557359.9,73403887.6,94205272.3,73604079.2,196421.5,275099.4,6108549.4,4989426.5,6228820.6,1652426.9
"17_22",120.06577,589.1,228642.8,1296585.6,992553.1,546232.5,359797.3,323467.7,296631.7,487756.5,617991.4,1208618.2,229867.1,6086545.9,526023.1,452859.9,1171432.5,748772.7,2286614.4,982099.8,1871090.7,179991.9,326205.5,672232.3,2285601.9,1281209.3,659632.4,140560.5,885491.7,969617.9,145900.7,1051238.3,1985058.5,60076506.8,18176377.1,50026324.8,21741870.6,29200.9,0,289085.3,4440851.6,723429.4,4227431.7
"17_24",86.06062,615.6,1142784,3596768.4,2154205.9,874582.8,2720852.7,2825907,2107795.1,1395239.8,4950518.9,5228193,165934.9,6337803.5,3508819.1,4228301.7,5529888.5,5576246.1,1140649.6,3100184.7,4083717.3,1983537.3,4946419.9,5493399.6,4408228.9,3046388.2,2126646.2,3306283.8,2451506.7,1667943.7,3294891.3,3490550.2,1154795.9,33147982.2,12439388.5,34942936.4,30006366.3,3146548.7,2331670.5,1752760.9,3048816.7,2990263.7,2559423.1
"17_24",87.04463,615.8,196272.5,1845319.5,907729.7,1858451.6,836410.5,697405.1,758469.4,795922.8,2043830.9,2583630.8,1657563.1,3122165.3,2703664.9,2802115.5,2203036.6,2868018.7,598638.6,1615363.8,2177112.2,598420.3,2820593.6,2475229.7,2194542.7,1064985.3,1792560.7,1826576.6,874445.3,809650.5,982615.8,1316484.6,545961.7,29874372.5,24382925.9,29064661.9,24835117.9,2536525,3034060,2689099.7,734306.5,2355230.5,268730.4
"17_24",104.07104,615.9,1680306.1,24378121.2,19382912.2,26068758,19713214.8,18035761.4,20538529.9,18335095.2,31079192.8,29608330.6,25800404.7,48010204,30674483.5,28806754.7,28121562.6,32140081.5,7445058,22300771.1,20253794.7,1660897.9,31884674.5,29742009.1,28142072.7,25412050.3,25194798.1,21716548,20125107.1,16848472.2,10942916.6,19857606.9,4172623.4,31888117.8,159312475.9,190522579.1,158736609.2,18261374.9,15356381.4,5617954.5,16256691.7,7652412.9,11925044.9
"17_24",106.0503,626.4,1927521.8,2755007.9,2217927.2,1933793.7,1049074.3,761424.5,664389.5,1353980.7,931450.3,5529282.5,2285184,4999402.6,1559788.8,1005835.7,2704615.9,3688455.7,1520418.4,1633234.2,1412341.8,2573770.1,2200497.9,5315760.8,2743358.3,1520447.1,2587163.4,2449417.9,2552611.5,3527177.1,942957.1,1022410.1,2174679.9,8937716,6787046.2,10631040.5,8007501.4,0,0,2059226.3,1555393.7,2077473.9,580409.7
"17_25",176.10311,644.7,342779.4,2100851.6,1421964.6,1400193.1,1039182.5,649245.3,500444.6,3586706.7,2498546.5,3375152.6,311997.5,3492153.9,1284784.3,1868651.2,2579255.5,2943441.7,1035739.5,1044646.5,1190097.7,1036701.4,1109385.3,2653897.9,1688951.7,1429306.5,2550238.2,1125729.7,1803072.5,2149193.9,879439.8,1325572.2,1663681.6,40990565.7,32279136.6,34034791.9,28190612.6,0,0,2866735.5,1860375.3,2735638.4,1171611
"17_25",159.07654,645.1,237210.4,1797144.1,1482713.2,987199.8,902524.8,798044,843826.7,2916610.3,2431198.7,2924525.3,126649,3076443.7,1041997.5,1752345.5,2632868.8,2481854.5,1305142.3,1053252.1,1247739.1,1570321.3,1233439.8,2161347.1,1722061.1,1525084.3,2275347,747801.2,1562732,1967777.2,854207.3,1363162.7,1380910.6,28770182.5,22947791.1,24534112.5,19923166.5,1600189.5,1375600.4,1276073.3,1534221.5,2282036.8,718342.9
"17_25",130.05002,651.9,1465434,11631691.3,9314362.3,8718685.3,5707963.1,5276187,5876829.6,16152609.3,11779192.5,13721078.4,9825727.2,26841644.8,4312724.8,13158758.7,12487797.1,12388251.4,8391362.8,9459116.1,8581622,8986717.7,6929038.9,6849083.8,12740840.5,10667877,9936136.3,6011930.5,11446039.2,4818163.6,7826049.4,12043609.5,13926559.9,44339344.6,33519846.9,57289768.9,45031523.7,77683.1,15503.1,18787288.5,14034674.5,19533603.3,13000554.6
"17_55",147.11284,964.7,180630.8,620064.1,673886.8,100203,488736.8,277906.9,64480,693152.1,553900.7,5525949.2,0,2426262.7,1298155.5,1461993.5,1058143.5,134145.1,225252.7,545054.8,1172312.4,1198117,386213.2,424100.7,507011.5,361051,1094780.2,879977.3,114587.7,974702.4,530859.6,698360.7,243307.8,8049404.1,7439528.4,10960188.9,10226361.6,103146.8,34541,3336067.8,1265647.3,2712253.4,3229026.6
"18_1",123.0555,154.7,61622.7,18422032.6,12402594.5,11148068.6,8880143.7,3814915.4,5394203.2,9113920.9,5762805.4,24422358.5,9252967.3,14850819,13664479.7,44793508.4,36606141,41928886.2,7550810.6,13902904.5,22940615.8,8014899.8,6359640.5,29456187.1,23133616.9,7103296.1,8882318.9,5265659.6,7087945.6,9832859.9,5718891.3,8795168.8,8647820.9,162271.6,35841.8,5777854.2,728150.5,163463856.5,84006731,292111217.6,1136396892,1371560,1926737.2
"18_2",233.91491,182.8,1714377.4,14778809.2,6831389.9,15855504.3,22191529.8,7827701.6,8454861,1312810.3,7506663.6,7399279.5,97207597.7,2973699.2,10361220.6,10847276.4,7743783.8,6364557.5,577607.5,11640115.1,14708529.1,11473586.1,1182851.1,5787200.9,5217197.2,6218316.5,10950110.6,6667290.9,7252026.8,2034097.5,5308204.2,13151451.4,7369975.4,6051545.4,22049746,297860213.9,276833447.1,1904044,17789438.7,464628828.8,412375011.4,335375404.2,304575131.6
"18_2",235.91305,183,1109247.4,13335821.6,6329233,0,19755422.6,4305618.3,4289575.5,1109768.4,5502067.8,6523225.8,86113844.5,3981851.3,9659586.6,9273327,5383253.2,48085.3,447108.9,11411812.1,14196724.5,8909526.3,659491.7,5371921.4,4181215.1,5240138.3,12194304.5,7368849.2,6804201.2,2065203.2,4828775.7,11285335.1,2582155,5078475.3,53053490.8,291338929.5,246796717.8,1580227.7,16278186,412194923.4,364641996.7,311068596.5,273792829.5
"18_2",237.91115,184,291516.8,2906672,503686.4,56938.7,796262.3,549666.1,840323,163909.6,463341.3,595845.2,18862911.3,500880.8,1942815.6,1454025.7,533533.8,117295.6,155718.9,465659.5,3313695.7,2046665,151718.1,223782.1,627679.9,302077.9,1505933.3,926688.5,529349.7,281140.7,184750,1189332.2,361146.2,542699.9,14051598.3,58111136.1,49548651.2,104372.6,1435366.8,91155392.6,80535196.7,69585270.8,60304000.8
"18_2",234.91802,184.1,65977,256374.6,5332950.9,17823049.6,463435.6,5014241.9,5339839.8,121459.2,367479.1,0,5385773.8,495061.3,1483355.6,493137.9,2138711.9,11103010.5,13971568.7,2471630.8,1218073.4,520265.2,24012960.6,955171.1,340688.9,10227762.1,556994.8,368463.4,220761.5,88206.7,240372.5,225256.9,298613.2,268138.1,1760498.1,15246091.1,14113864.3,0,265750.8,25259275.9,20291805.5,17128883.9,17708333.8
"18_2",236.91624,184.1,17217.1,129929.6,116077.6,43745.7,286281.2,161320.5,213827.1,71229.1,126897.1,148519,4308382.5,8602.8,263690.4,250160.7,115574.7,57275.6,76531.5,149124,340718.2,144878.8,23163,53476.4,15129.5,125405.5,267756.7,152646.9,78542.1,17930,13255.2,272019.2,52399.9,28669.7,1006446.2,13199980.1,13025090.2,0,192204.6,20744503.6,17565213.1,13898988.5,14941296.9
"18_2",324.84558,184.1,0,48938.6,0,79021.1,215003.2,35172,128484.4,0,27225.5,33609.1,11350572.6,0,28172.4,44827.3,27401.3,0,0,36945.5,94469.4,10299.4,0,23084.5,0,21753.9,139689.3,9611.2,22038.8,23465.8,0,65465.5,24902.7,0,2118134.8,47468811.5,48285198.6,0,137941.6,82595544.6,94501898.2,53040370.3,64823746.5
"18_2",326.84386,184.1,0,80839,0,0,34715.7,0,36188.7,0,0,0,4897444.3,0,0,0,0,0,0,0,52304.1,12926.7,0,0,0,0,0,0,0,0,0,0,0,0,1795019.4,20848305.7,20665193.4,0,0,20797274.3,39885934.3,23417059,26458297.7
"18_2",415.77629,184.1,0,0,0,0,0,0,0,0,0,0,27712.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53276.6,5681875.1,5359624.1,0,0,11039907.7,12516670.3,6011576.5,3391228.4
"18_2",194.88635,185.4,0,14010.3,0,0,24056.4,17901.9,20713.1,0,0,7791.8,0,0,0,11245.6,0,0,0,11372.3,9896.5,14843,0,0,0,7543.5,0,11270.3,18704.5,0,0,9148.7,0,0,508911.2,7936432.9,7496328.3,0,0,12272505.9,11955763.6,9811406.3,11130278.8
"18_2",322.84745,185.7,0,108987.5,8127.2,29717.9,39058.2,0,70986.3,10825.5,24309,9648.6,8157327.3,0,57493.7,56566.6,10747.9,0,0,33205.7,62192.6,32259.7,0,0,0,0,38603.6,0,8931.9,0,0,25301.5,0,0,3232127,35431453.4,35728551.3,0,29548.8,60885088.4,67586236.1,39587892.1,48437167.4
"18_2",413.77819,185.7,0,0,0,0,0,0,0,0,0,0,146951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18581.3,8408037,8079532.6,0,0,16475667.8,18444003.3,9115953.3,12026506.2
"18_2",192.88819,187.3,0,0,0,0,0,16549.4,0,0,0,0,267407,11479.4,54698.3,11069.2,0,0,0,17030,43398,30839.7,0,7708.3,30074.8,0,29106.4,0,14040.4,8093.7,0,40175,36142,7791.6,476310.5,9736036.9,5318501.2,0,0,13897383.5,13098936.5,12114956.7,10723629.6
"18_2",411.77998,187.3,0,0,0,0,0,0,0,0,0,0,337403.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33291.9,4696882.2,4297659.5,0,0,9074687,10105950.9,2932109.1,6396008.3
"18_15",182.06731,330.8,0,1454894,493531.4,394015.3,876803.6,4558777.6,7550754.8,3830196,5786696.3,34091.3,14499.2,325332.5,1428258.2,962781.6,155215.9,201596.1,86216.1,5829781.5,97015.2,532911.8,316114,991908.2,0,155843.5,939108.6,494962.5,495085.9,778695.9,79145.5,351282.7,320431.3,0,0,11310480.5,11416895.8,0,0,29479935.5,38756553.9,11363991.9,13807812.3
"18_15",102.12812,338.9,997275.2,142010.8,411245.4,289931.5,115052.9,1027447.9,670911.6,260491.4,1079636.5,30649,120858.4,137808.2,1229316.3,2192783.6,214221.5,132019.4,187538.6,406771.1,824181.6,3429707.4,874427.8,467704.9,640628.5,410502.6,1482987.2,2837209.9,273556.1,229040.2,1062585.2,3859439,491395.7,8073404.9,8823763,9523948.3,7702750.5,6983511.7,1318911,19270918.8,18695813.1,1596544.1,375973
"18_22",160.0969,418.6,1944109.7,89459114,73881217.9,121383518.5,7614745.9,42227836.4,62976488.3,152499077.4,132055976.1,134754436.6,0,156389832.5,86723472.9,121056300.4,117484165.2,202972325.6,31036449.3,41401052.5,71383648.2,63482381.5,56529590,52669481,74496476.1,64166381.2,103869976.6,74555953.3,99980848.5,115516728,43468732.3,93868029.8,77300572.3,1887137.6,1600013.2,106058827.9,78631837.9,98106986.1,492759639.4,2034230474.8,2084085943.1,105778827.3,102406806.8
"18_25",193.08939,459.5,0,0,0,0,4266628.2,0,0,0,0,0,0,0,0,124872.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50554176.5,40099941.6,107687004.7,27819233.3,282865458.1,296797506.1,50771529.5,35108697.1
"18_25",194.09273,459.8,32778.6,13894.1,8713.5,9914.9,160378.5,39271,0,24123.6,24738.6,26313.3,48080.5,32385.7,30748.7,11828.3,24879.9,10877.3,40142.1,0,19228.7,0,0,0,9321.1,8627.3,32141.1,16366.8,12493.4,11507.5,7923.8,0,8829.4,17858.1,0,4499353.9,3502248.4,2882895.3,200005.1,23665603,24091563.8,4365405.4,3184922
