"feature","mz","rt","into","file_name","M_area","BMIS","BMISed_area"
"FT005",62.0607782340747,766.217529296875,72443868.8687485,"190715_Smp_FK180310S62C1-DCM_B.mzML",82674582.8977737,"None",82674582.8977737
"FT005",62.0607709556813,763.421264648438,24180725.8425755,"190715_Smp_FK180310S62C1-DCM_C.mzML",80152330.5814514,"None",80152330.5814514
"FT005",62.0607718137369,764.294616699219,35947102.3959439,"190715_Smp_FK180310S64C1-25m_A.mzML",88885505.7538452,"None",88885505.7538452
"FT005",62.0607731201324,760.801513671875,47773234.7885494,"190715_Smp_FK180310S64C1-25m_B.mzML",75167901.2833595,"None",75167901.2833595
"FT005",62.0608099892728,771.601867675781,86590434.4542231,"190715_Smp_FK180310S64C1-25m_C.mzML",85141835.6121826,"None",85141835.6121826
"FT005",62.060792738158,768.993286132812,112772788.961208,"190715_Smp_FK180310S64C1-DCM_B.mzML",110347599.306061,"None",110347599.306061
"FT005",62.0607680567466,770.58203125,31489541.045424,"190715_Smp_FK180310S64C1-DCM_C.mzML",88112132.1014633,"None",88112132.1014633
"FT005",62.0607561798397,768.897094726562,106746563.762166,"190715_Smp_FK180310S77C1-25m_A.mzML",105225103.044411,"None",105225103.044411
"FT005",62.0607807087062,771.479431152344,75342976.333882,"190715_Smp_FK180310S77C1-25m_B.mzML",70581725.434536,"None",70581725.434536
"FT005",62.0607869058454,770.656311035156,53847747.3159701,"190715_Smp_FK180310S77C1-25m_C.mzML",78948442.1526337,"None",78948442.1526337
"FT005",62.060790019149,761.42236328125,48602731.4346058,"190715_Smp_FK180310S77C1-DCM_A.mzML",64611683.2564583,"None",64611683.2564583
"FT005",62.0607805176882,770.670227050781,84863368.8751343,"190715_Smp_FK180310S77C1-DCM_B.mzML",76394851.1285667,"None",76394851.1285667
"FT005",62.0607740436181,769.690185546875,80766062.4087898,"190715_Smp_FK180310S80C1-25m_A.mzML",79661241.896492,"None",79661241.896492
"FT005",62.0607913482648,761.367980957031,13475944.2870056,"190715_Smp_FK180310S80C1-25m_B.mzML",75385550.017189,"None",75385550.017189
"FT005",62.0607884240737,774.127990722656,22735908.5694639,"190715_Smp_FK180310S80C1-25m_C.mzML",84370233.4111023,"None",84370233.4111023
"FT005",62.060781167579,768.8076171875,76250039.1337369,"190715_Smp_FK180310S80C1-DCM_A.mzML",73548171.1008987,"None",73548171.1008987
"FT005",62.0607829806785,768.776306152344,68879424.5625805,"190715_Smp_FK180310S80C1-DCM_B.mzML",79559310.9282608,"None",79559310.9282608
"FT005",62.0607892213679,773.762573242188,12052962.354681,"190715_Smp_FK180310S80C1-DCM_C.mzML",72338458.622509,"None",72338458.622509
"FT005",62.0607690978913,761.55029296875,37346365.5681133,"190715_Std_4uMStdsMix1InH2O_1.mzML",119644002.17205,"None",119644002.17205
"FT005",62.0607792023159,760.919860839844,94239357.1115526,"190715_Std_4uMStdsMix1InH2O_2.mzML",108536047.452827,"None",108536047.452827
"FT005",62.0607666285847,767.934448242188,18588820.9865551,"190715_Std_4uMStdsMix1InMatrix_1.mzML",98205092.569809,"None",98205092.569809
"FT005",62.0607816104228,760.7509765625,92462125.5875893,"190715_Std_4uMStdsMix1InMatrix_2.mzML",94205134.1495972,"None",94205134.1495972
"FT005",62.060769227687,767.858947753906,48523084.4585985,"190715_Std_4uMStdsMix2InH2O_1.mzML",132438410.089371,"None",132438410.089371
"FT005",62.0607762643735,772.062316894531,79609003.7830459,"190715_Std_4uMStdsMix2InH2O_2.mzML",117683023.763268,"None",117683023.763268
